times2_sh;times2_mh;times2_lh;x_wind_10m_sh;x_wind_10m_mh;x_wind_10m_lh;y_wind_10m_sh;y_wind_10m_mh;y_wind_10m_lh;;;
1603195200;1603216800;1603238400;1.37420845;-1.323369026;4.661260605;7.623127937;4.843390465;3.849816322;7.746000801;5.020929871;6.045530261
1603198800;1603220400;1603242000;-0.100171089;0.663563728;3.890094757;9.491420746;4.441904068;3.751393318;9.491949327;4.491194559;5.404238063
1603202400;1603224000;1603245600;0.159239769;1.710291862;2.766641617;10.16396236;2.423899651;3.528278351;10.1652097;2.966544753;4.483642934
1603206000;1603227600;1603249200;-0.69256115;4.188602448;2.217601776;7.786132813;2.792038918;3.656819344;7.816873104;5.033872444;4.276690934
1603209600;1603231200;1603252800;-0.278973579;4.674562454;1.287759781;6.06061554;3.359358788;3.893528938;6.067032798;5.756459468;4.100962429
1603213200;1603234800;1603256400;-1.153090477;3.801977158;0.016580582;3.564259529;3.05298996;3.387622833;3.746139832;4.876041222;3.387663409
1603216800;1603238400;1603260000;-2.274115562;4.759536743;-2.564670563;4.595802307;3.104863167;2.376200676;5.127670079;5.682725164;3.496264399
1603220400;1603242000;1603263600;-2.282502174;3.735694885;-1.70772934;4.01176548;3.794271469;3.207391739;4.615634132;5.324651374;3.633689759
1603224000;1603245600;1603267200;-0.864711761;2.318876266;-0.697191238;3.445115089;3.678494453;3.060385704;3.551977535;4.348391494;3.138795355
1603227600;1603249200;1603270800;0.453304291;1.652959824;-0.626548767;3.171230316;3.723790169;3.162680626;3.203464765;4.074173462;3.224145173
1603231200;1603252800;1603274400;3.034820557;-0.347978592;-1.121595383;3.064620018;3.093318939;3.50511837;4.313007265;3.112830089;3.680194423
1603234800;1603256400;1603278000;3.666782379;-1.408226013;-1.403078079;3.193021774;1.989938736;4.120184898;4.86216835;2.437818016;4.352533939
1603238400;1603260000;1603281600;4.592384338;-1.498268127;-1.758605957;2.097155571;2.523877144;3.538882256;5.048569639;2.935091688;3.951756892
1603242000;1603263600;1603285200;3.814144135;-1.929992676;-1.80232811;2.339094162;2.343296051;2.504594803;4.474266083;3.035771419;3.085673629
1603245600;1603267200;1603288800;2.597160339;-1.805458069;-1.455997467;2.71333313;2.360469818;1.372807503;3.755984359;2.971783404;2.001131946
1603249200;1603270800;1603292400;1.735401154;-1.212860107;-2.223039627;3.283622742;1.172235489;0.255626678;3.713999929;1.686761892;2.23768858
1603252800;1603274400;1603296000;1.42946434;-1.751390457;-2.699548721;2.877698898;1.697452545;-0.6513834;3.213178994;2.438998499;2.777024241
1603256400;1603278000;1603299600;0.057117462;-2.484544754;-2.747515678;2.30552578;2.506962776;-0.056856155;2.30623319;3.52956442;2.748103896
1603260000;1603281600;1603303200;-0.964223862;-1.557413101;-2.009933472;2.472514153;3.088654518;-0.58883667;2.653875259;3.459092699;2.094411895
1603263600;1603285200;1603306800;-1.663837433;-0.987060547;-2.557214737;2.709781647;2.324516296;-1.76962471;3.17982257;2.525403836;3.109810095
1603267200;1603288800;1603310400;-2.19260788;-0.751570702;-3.195525169;2.55505085;1.547797203;-2.991077423;3.366870084;1.720620441;4.376976726
1603270800;1603292400;1603314000;-1.579883575;-1.343580246;-3.097033501;1.962156296;0.929379463;-3.967624664;2.519144585;1.633693381;5.033255605
1603274400;1603296000;1603317600;-1.616910934;-1.832672119;-4.787360191;2.456622124;-0.021365166;-6.169542313;2.940985078;1.832796652;7.809101738
1603278000;1603299600;1603321200;-2.123867035;-2.096430779;-5.081505775;2.747218132;-0.574702263;-6.394487381;3.472465788;2.173776598;8.167690605
1603281600;1603303200;1603324800;-1.947113037;-1.368948936;-3.98088932;2.616544724;-1.498293877;-7.406979561;3.261526555;2.029508741;8.408972945
1603285200;1603306800;1603328400;-0.832578659;-1.640649796;-3.415088654;2.786789894;-2.162696838;-7.71850872;2.908502215;2.71458825;8.440272945
1603288800;1603310400;1603332000;-0.233327866;-3.060931206;-3.87717247;2.193062782;-3.507615089;-7.840176582;2.205440151;4.655390796;8.746475588
1603292400;1603314000;1603335600;0.094461441;-5.289441109;-4.481319427;1.292619705;-5.392134666;-8.452018738;1.296066613;7.553363721;9.566548205
1603296000;1603317600;1603339200;-0.839427948;-5.478019714;-4.483833313;0.211761475;-6.263236046;-8.395262718;0.865726401;8.320866887;9.517625612
1603299600;1603321200;1603342800;-1.596306801;-4.971055984;-4.744159698;-0.247276306;-7.120067596;-8.280035019;1.615345466;8.683706592;9.54285236
1603303200;1603324800;1603346400;-1.707791328;-2.753164291;-3.570842743;-1.321060181;-6.586630821;-6.997451782;2.159108895;7.138880808;7.85590538
1603306800;1603328400;1603350000;-2.16697216;-2.771015167;-3.553564072;-2.791503906;-6.637150764;-7.11054039;3.533873569;7.192377585;7.949062979
1603310400;1603332000;1603353600;-2.314490318;-2.708072662;-3.359060287;-3.092479706;-6.842059135;-7.672981262;3.86267992;7.358493783;8.376032919
1603314000;1603335600;1603357200;-3.674239159;-2.871515274;-3.929987907;-4.060444832;-7.264425278;-7.726671219;5.476061142;7.811368291;8.668693851
1603317600;1603339200;1603360800;-4.927792549;-3.033351898;-4.185680389;-6.234201431;-7.438002586;-7.67137146;7.94659719;8.032752095;8.73898509
1603321200;1603342800;1603364400;-3.87460041;-3.285161972;-4.215675354;-7.409749985;-7.719888687;-8.022529602;8.361634002;8.389813498;9.062720337
1603324800;1603346400;1603368000;-2.681167603;-3.251001358;-4.148827553;-7.114307404;-6.898570061;-8.670181274;7.602764599;7.626223096;9.611701899
1603328400;1603350000;1603371600;-2.725732803;-3.218334198;-3.607701302;-6.548256874;-7.497728348;-9.305825233;7.092904018;8.159265003;9.980675927
1603332000;1603353600;1603375200;-1.829444885;-3.583732605;-2.937820435;-6.752145767;-7.062311172;-10.05179501;6.995594403;7.91955671;10.47231454
1603335600;1603357200;1603378800;-2.564109802;-3.964626312;-2.564897537;-7.343052864;-7.396757126;-10.10353088;7.777858603;8.392274887;10.42401246
1603339200;1603360800;1603382400;-2.148485184;-4.234502792;-1.5327425;-6.77658844;-7.571548462;-10.39575958;7.109018179;8.675215272;10.50814526
1603342800;1603364400;1603386000;-2.905574799;-3.86565876;0.161159515;-7.566080093;-7.84826088;-10.03105736;8.104809244;8.748629406;10.03235187
1603346400;1603368000;1603389600;-3.086143494;-4.214112282;2.074350357;-6.80052948;-8.514492989;-9.50693512;7.468030722;9.500280689;9.730608654
1603350000;1603371600;1603393200;-2.580142975;-3.410751343;2.157720566;-6.666042328;-8.80810833;-9.37942028;7.147954819;9.445422017;9.624410779
1603353600;1603375200;1603396800;-3.082518578;-1.169530869;2.600299835;-6.257867813;-8.205060959;-8.924128532;6.97587488;8.287992989;9.295247673
1603357200;1603378800;1603400400;-3.589049339;-1.760234833;2.97487545;-7.02728653;-9.652615547;-8.628390312;7.890756056;9.811799711;9.126828766
1603360800;1603382400;1603404000;-3.676067352;-0.928024292;2.858436584;-7.43954277;-8.77237606;-7.203215599;8.298208711;8.821327045;7.749643519
1603364400;1603386000;1603407600;-4.298171043;-0.679255486;3.165067673;-7.864865303;-10.27467918;-6.266818047;8.962721716;10.29710738;7.02073086
1603368000;1603389600;1603411200;-2.760279655;2.099340439;2.020886421;-8.432710648;-10.12322617;-6.229886055;8.872978792;10.33861394;6.54946274
1603371600;1603393200;1603414800;-2.169350624;1.331283569;2.279888153;-8.410694122;-9.632708549;-4.832738876;8.685957503;9.724268093;5.343524589
1603375200;1603396800;1603418400;-1.078227043;3.340594292;1.822800636;-9.048262596;-9.30638504;-3.757908821;9.112279054;9.887789072;4.176659056
1603378800;1603400400;1603422000;-1.609671593;1.853088379;1.870347977;-10.15313339;-9.272851944;-2.934409142;10.2799397;9.456200067;3.479792891
1603382400;1603404000;1603425600;-1.005455971;1.687443733;1.582309723;-11.3695116;-8.304582596;-2.376140594;11.41388347;8.474288079;2.854776381
1603386000;1603407600;1603429200;-0.245782852;1.713614464;0.990371704;-10.82873154;-7.291184425;-0.95087719;10.83152048;7.489849455;1.372954312
1603389600;1603411200;1603432800;2.189531326;2.533051491;1.573923111;-8.839698792;-5.082883835;1.338140488;9.106828326;5.679089534;2.065878487
1603393200;1603414800;1603436400;2.440689087;2.187314987;0.325767517;-8.925046921;-4.031151772;2.819625854;9.252752334;4.586341838;2.838382362
1603396800;1603418400;1603440000;3.738850594;2.443207741;1.034463882;-8.570083618;-2.406332016;4.826182365;9.350151709;3.429241583;4.93580305
1603400400;1603422000;1603443600;3.509685516;2.856255531;0.423927307;-8.55427742;-1.266769409;5.943417549;9.246272471;3.124564033;5.958517141
1603404000;1603425600;1603447200;3.365830421;2.96163559;-0.310827255;-7.156234741;-0.356226921;6.777558327;7.908255819;2.98298223;6.784682045
1603407600;1603429200;1603450800;3.282353401;2.554485321;-2.103860855;-6.134064674;0.308648109;8.197897911;6.957053491;2.573064109;8.463554848
1603411200;1603432800;1603454400;1.344373703;-0.301002502;-1.31908989;-4.846055031;1.649949074;9.674687386;5.029074469;1.677180507;9.764198592
1603414800;1603436400;1603458000;1.987212181;-0.655878067;-3.191617966;-3.349913597;2.93443203;10.09018326;3.894988236;3.006836772;10.58292131
1603418400;1603440000;1603461600;1.964712143;0.063497543;3.059026718;-2.65724659;4.69870472;8.516882896;3.304701687;4.699133748;9.049582241
1603422000;1603443600;1603465200;1.496906281;-0.275466919;3.573476791;-1.907746315;5.883363724;8.726366997;2.424917404;5.889809057;9.429698688
1603425600;1603447200;1603468800;1.477977753;-1.190067291;5.925451279;-0.581071854;7.272934914;8.003885269;1.588100355;7.369656872;9.958571798
1603429200;1603450800;1603472400;0.895874023;-1.221223831;3.899288177;0.435521126;8.17552948;9.239030838;0.996126958;8.266236745;10.02816729
1603432800;1603454400;1603476000;-0.370866776;-2.167207718;1.744930267;1.00763607;8.94770813;9.974863052;1.073719058;9.206425477;10.12633569
1603436400;1603458000;1603479600;-1.626710892;-3.737407684;1.80087471;2.068118095;9.652919769;10.70772552;2.631216597;10.35118719;10.85810921
1603440000;1603461600;1603483200;-1.134616852;3.646003723;3.725364685;4.384963989;7.780633926;10.05699635;4.529377947;8.592532074;10.72480851
1603443600;1603465200;1603486800;-0.144426346;3.984758377;6.377515793;5.946864128;8.238624573;-0.616628647;5.948617648;9.151679309;6.407256712
1603447200;1603468800;1603490400;-0.49874115;4.810684204;8.247659683;7.072733879;7.156505585;-4.105356216;7.090296698;8.623123256;9.212917014
1603450800;1603472400;1603494000;-0.228282928;4.950242996;7.168195724;7.82838726;8.626131058;-1.916372299;7.831715023;9.945604192;7.419940211
1603454400;1603476000;1603497600;-1.48787117;3.269435883;7.335924149;8.729266167;9.07170105;0.146057129;8.855159424;9.642871508;7.337377992
1603458000;1603479600;1603501200;-2.340461731;4.852153778;6.88927269;9.438177109;9.521680832;0.199144363;9.724039708;10.68671148;6.892150366
1603461600;1603483200;1603504800;-0.581342697;7.457513809;4.986274719;11.4942503;-1.13196373;1.245149612;11.50894214;7.542934051;5.139390346
1603465200;1603486800;1603508400;-0.262535095;7.335819244;4.736776352;9.212800026;-0.646656036;3.852121353;9.216539969;7.364265613;6.105398359
1603468800;1603490400;1603512000;7.042831421;7.774299622;4.203802109;6.758366585;-3.09825325;5.897333145;9.76099346;8.368925129;7.24227108
1603472400;1603494000;1603515600;5.100143433;7.394208908;2.488925934;7.780627251;-0.785800934;7.678970337;9.303205009;7.435846185;8.072257289
1603476000;1603497600;1603519200;2.465175629;7.64648056;1.248908997;7.713611603;0.020490646;10.50077248;8.097956214;7.646508015;10.57478115
1603479600;1603501200;1603522800;2.825620651;6.44950676;2.166376114;8.418416977;0.424453735;11.71282959;8.879970521;6.463458704;11.91148868
1603483200;1603504800;1603526400;5.860874176;5.681800842;0.496910095;6.389831543;2.700302124;12.92247391;8.670628193;6.290826048;12.93202426
1603486800;1603508400;1603530000;4.75784111;4.944965363;0.998758316;-1.083681107;4.19319725;13.82579041;4.879694332;6.483485607;13.86181801
1603490400;1603512000;1603533600;7.830841064;3.948127747;0.093612671;-3.667565346;5.658378601;14.89338589;8.647144462;6.899634852;14.89368009
1603494000;1603515600;1603537200;7.809595108;2.690284729;-1.403917313;-1.026914597;8.129859924;15.39492607;7.876822287;8.563425384;15.4588076
1603497600;1603519200;1603540800;7.381320953;1.901292801;-2.103872299;-0.048900604;11.4390316;16.74825287;7.381482933;11.59596302;16.87987716
1603501200;1603522800;1603544400;6.846487045;0.990400314;-0.545686722;0.253862381;12.16608524;16.91654587;6.851191938;12.20633126;16.92534484
1603504800;1603526400;1603548000;6.40255928;-0.241035461;1.590284348;1.943117142;13.56354904;15.94260597;6.690924418;13.56569057;16.02172555
1603508400;1603530000;1603551600;5.957805634;0.530815125;2.956586838;3.820020676;14.54002285;13.93484497;7.077288035;14.5497089;14.24504511
1603512000;1603533600;1603555200;3.667949677;-0.177186966;3.903141022;5.79724884;15.26504803;12.7276783;6.860171204;15.26607633;13.31271215
1603515600;1603537200;1603558800;2.844949722;-2.048826218;4.007164001;8.62289238;15.74814892;11.52503967;9.080088761;15.88086532;12.20179916
1603519200;1603540800;1603562400;1.287212372;-0.803087234;3.929828644;9.885414124;17.3331337;9.797409058;9.968867944;17.35172824;10.55617248
1603522800;1603544400;1603566000;1.233913422;-0.31883049;2.800710678;11.54700565;17.1203022;8.639830589;11.61274653;17.12327072;9.082436508
1603526400;1603548000;1603569600;-0.119791031;2.418855667;1.517477036;12.56563187;16.37680435;8.000754356;12.56620285;16.55447322;8.143390377
1603530000;1603551600;1603573200;0.126551628;4.007329941;0.467472076;14.32106209;14.51589394;7.981806755;14.32162123;15.05888011;7.995484302
1603533600;1603555200;1603576800;-0.187711716;4.788825989;-0.036527634;15.18038368;12.61322117;7.390707016;15.1815442;13.49170866;7.390797282
1603537200;1603558800;1603580400;-2.286251068;4.699157715;-1.331745148;15.77393818;10.98047924;6.48203373;15.93875998;11.94374345;6.617424454
1603540800;1603562400;1603584000;-0.496667862;3.397726059;1.238273621;16.29880905;10.5824337;3.97013092;16.30637469;11.11451508;4.158757156
1603544400;1603566000;1603587600;-1.127256393;2.697401047;7.846477509;16.71417236;9.064993858;4.903731346;16.75214209;9.457805563;9.252772039
1603548000;1603569600;1603591200;1.593940735;1.440151215;5.06080246;17.32555771;8.068860054;2.283930779;17.398724;8.196373472;5.552302346
1603551600;1603573200;1603594800;3.829055786;0.284910202;4.497409821;15.49184036;7.512789726;3.094828606;15.95803202;7.518190161;5.459364358
1603555200;1603576800;1603598400;4.013462067;0.350009918;2.794343948;13.50404453;5.946683884;5.029753685;14.08783505;5.95697542;5.753849167
1603558800;1603580400;1603602000;4.027093887;0.840082169;3.372333527;12.27433681;4.011860847;8.824972153;12.91808149;4.098873688;9.447368253
1603562400;1603584000;1603605600;5.09428978;-1.0313797;-0.516988754;8.439333916;2.869684219;1.781888008;9.857694725;3.049398564;1.855371188
1603566000;1603587600;1603609200;3.685863495;-0.116548538;5.769802094;7.710148811;1.767562866;5.516536713;8.545875286;1.771401154;7.982655792
1603569600;1603591200;1603612800;2.284967422;-0.127532959;6.20892334;7.606111526;4.678924561;6.887577057;7.941914673;4.680662314;9.273049485
1603573200;1603594800;1603616400;0.361185074;-0.121988297;6.712352753;6.783700943;5.942023277;8.109119415;6.79330944;5.94327534;10.526799
1603576800;1603598400;1603620000;0.093484879;2.337753296;6.153507233;5.728913307;7.717951775;9.173010826;5.729676003;8.064234004;11.04580368
1603580400;1603602000;1603623600;-2.122636795;6.373537064;6.347829819;6.028232574;6.065701485;10.15257645;6.391022996;8.798562906;11.97371087
1603584000;1603605600;1603627200;-0.294807434;2.69185257;4.907438278;4.448746681;-2.322245598;11.07128906;4.45850406;3.555122343;12.11017721
1603587600;1603609200;1603630800;3.555376053;-1.976324081;3.932573318;2.695494652;0.453250885;11.32879829;4.461657797;2.027632422;11.99194745
1603591200;1603612800;1603634400;3.161155701;5.897439957;3.503358841;3.021181107;7.740052223;11.11050892;4.372692608;9.730786528;11.64976101
1603594800;1603616400;1603638000;2.203807831;6.19336319;2.372255325;4.365466118;8.789843559;11.63632011;4.890200751;10.75263211;11.87567013
1603598400;1603620000;1603641600;6.167526245;5.608495712;1.629188538;6.768853188;9.933692932;12.5959034;9.157278715;11.40760621;12.70082823
1603602000;1603623600;1603645200;5.829927444;5.30893898;0.887237549;4.182847023;10.55542278;13.56935978;7.17525353;11.81531985;13.59833502
1603605600;1603627200;1603648800;0.52885437;4.374952316;4.819286346;-4.256965637;11.21648979;10.84945583;4.28969036;12.03951208;11.87165586
1603609200;1603630800;1603652400;7.476934433;4.104623795;3.799875259;6.911371231;11.44973946;12.21462154;10.1819252;12.16324258;12.79203
1603612800;1603634400;1603656000;6.773183823;3.353305817;4.116624832;7.592199326;10.90097427;12.14311218;10.17435549;11.4050822;12.8219255
1603616400;1603638000;1603659600;6.532554626;3.089565277;4.259290695;8.698774338;11.71891499;11.81450748;10.87855436;12.11933918;12.55882735
1603620000;1603641600;1603663200;5.666160583;2.288434982;4.14192009;10.14844894;12.51370239;11.81171799;11.62309734;12.72122959;12.51687596
1603623600;1603645200;1603666800;5.187231064;1.829128265;4.172363281;10.50345421;12.39531898;11.57008743;11.71451734;12.52955079;12.29941212
1603627200;1603648800;1603670400;3.898441315;4.754903793;4.736087799;10.102314;11.63351917;11.29790306;10.82841599;12.56773163;12.25043433
1603630800;1603652400;1603674000;3.683931351;3.953762054;3.795721054;10.04297161;12.5997839;11.28257275;10.69731878;13.20555901;11.90394666
1603634400;1603656000;1603677600;3.450897217;4.362815857;2.973865509;10.55300426;12.70102596;11.51353264;11.10290911;13.42945355;11.89139646
1603638000;1603659600;1603681200;3.161899567;3.909259796;2.201486588;11.15457344;12.95034313;11.48552608;11.59405527;13.52751638;11.69460784
1603641600;1603663200;1603684800;2.2999897;4.065639496;1.898956299;12.38376713;12.74192142;11.75256252;12.59554052;13.37482658;11.90498891
1603645200;1603666800;1603688400;2.147937775;5.014877319;1.54772377;13.1813612;11.89565754;11.87439728;13.35522069;12.9095183;11.9748386
1603648800;1603670400;1603692000;4.800447464;4.972892761;1.043834686;11.73354626;11.63439274;12.31779671;12.67755511;12.65261858;12.36194591
1603652400;1603674000;1603695600;5.136079788;4.664909363;1.242115021;11.67282391;11.49774456;11.82862949;12.75280885;12.40804212;11.89366745
1603656000;1603677600;1603699200;5.083686829;3.58086586;2.032962799;11.94019127;11.02780437;11.36689568;12.97736642;11.59461382;11.5472618
1603659600;1603681200;1603702800;4.641868591;2.599872589;1.543683052;12.72989941;11.01825047;11.21502781;13.54980749;11.32082951;11.3207688
1603663200;1603684800;1603706400;5.660905838;1.734920502;3.371208191;12.12535667;12.03253841;10.62388611;13.38170876;12.15697042;11.145941
1603666800;1603688400;1603710000;5.789052963;1.596609116;2.810049057;11.28678894;12.13423252;9.70942688;12.68482317;12.23882182;10.10788534
1603670400;1603692000;1603713600;5.072174072;1.286048889;1.506425858;10.97465706;11.55600262;8.906622887;12.09008054;11.62734356;9.033119622
1603674000;1603695600;1603717200;4.345165253;0.740530014;1.118217468;10.46375275;11.58453178;8.321862221;11.33007425;11.60817649;8.396654163
1603677600;1603699200;1603720800;3.244709015;0.976285934;0.578202248;10.72141266;10.94313908;8.185227394;11.2016439;10.98660216;8.205624006
1603681200;1603702800;1603724400;2.625349045;2.086040497;0.184984207;10.69919205;10.49428654;8.216423988;11.01658604;10.69960816;8.218506088
1603684800;1603706400;1603728000;1.681804657;2.093014717;-1.259563446;11.21613026;10.23065567;8.381066322;11.34151863;10.44255841;8.475185707
1603688400;1603710000;1603731600;1.741544724;1.920427322;-2.38249588;11.90519333;9.385573387;8.332647324;12.03189953;9.580032824;8.666562066
1603692000;1603713600;1603735200;0.900299072;1.708661079;-1.146663666;10.96108246;7.519891739;7.683924675;10.99799378;7.711568871;7.769011261
1603695600;1603717200;1603738800;0.41362381;2.137798309;-1.622859001;10.55865097;7.564071655;7.705688477;10.5667495;7.860366507;7.874725788
1603699200;1603720800;1603742400;1.019102097;1.219175339;-1.806612968;10.1657095;7.708001137;7.901332855;10.21666377;7.803824065;8.105239744
1603702800;1603724400;1603746000;2.370599747;-0.045386314;-2.738676071;9.603386879;7.685681343;7.718067169;9.891652173;7.685815352;8.189560883
1603706400;1603728000;1603749600;2.617034912;-0.678243637;-2.607530594;9.027422905;8.159795761;6.967393875;9.399108258;8.187935106;7.439340912
1603710000;1603731600;1603753200;2.291501999;-0.786183357;-2.466223717;8.044136047;7.879579544;6.180008888;8.364156034;7.918703054;6.65392886
1603713600;1603735200;1603756800;0.767918587;-0.489610672;-1.212488174;8.089037895;7.73567009;6.110823631;8.125406638;7.751148969;6.229951286
1603717200;1603738800;1603760400;0.439056396;-1.665596962;-2.076165199;8.494149208;6.801898003;5.654119492;8.505488892;7.002858679;6.023249053
1603720800;1603742400;1603764000;0.287602425;-1.826321602;-1.614009857;8.290452957;6.983545303;5.294366837;8.295440036;7.218403951;5.534920778
1603724400;1603746000;1603767600;1.0741539;-2.23242569;-2.275270462;8.02764225;4.682725906;4.834672928;8.099188027;5.187643624;5.343305905
1603728000;1603749600;1603771200;-0.42949295;-1.534674644;-3.150465012;8.107082367;7.227910995;4.975863457;8.118451127;7.389040778;5.889367277
1603731600;1603753200;1603774800;-1.390816689;-1.191269875;-2.759757996;6.751750946;6.889988899;4.662961006;6.893512305;6.992215024;5.418437924
1603735200;1603756800;1603778400;-0.364526749;-1.984237671;-4.475857735;5.485799789;5.90226841;0.667586327;5.497897696;6.22687494;4.525370036
1603738800;1603760400;1603782000;-1.766366959;-1.443297386;-4.43161869;7.000968933;5.282423973;0.074034691;7.220361365;5.476048792;4.43223706
1603742400;1603764000;1603785600;-2.438560486;-1.999468803;-5.27997303;7.599808693;3.936706543;-0.432262421;7.98145785;4.415374718;5.297637775
1603746000;1603767600;1603789200;-2.664937019;-0.982258797;-2.889054298;4.849905014;3.474938393;0.659695625;5.533847483;3.611098057;2.963415775
1603749600;1603771200;1603792800;-2.64696312;-3.395433426;-2.675902367;6.100153923;2.942613602;-0.379370689;6.649683574;4.493099482;2.702660836
1603753200;1603774800;1603796400;-2.580927849;-4.365020752;-1.765021324;6.002183914;1.449617386;-0.268091202;6.533559543;4.599434392;1.785265573
1603756800;1603778400;1603800000;-1.791707993;-3.513614655;-2.289248466;4.971382141;1.57753849;-0.326743126;5.284397593;3.851508228;2.312448834
1603760400;1603782000;1603803600;-1.978054047;-4.108706474;-0.329506874;4.603514671;0.953656197;-0.758275986;5.010493503;4.217929472;0.826775212
1603764000;1603785600;1603807200;-1.97985363;-4.178333282;1.516174316;3.957969666;1.039083481;-0.405251503;4.425533219;4.305596765;1.569399037
1603767600;1603789200;1603810800;-2.163431168;-3.441713333;1.637560844;4.995351791;1.76762867;0.066890717;5.443709575;3.869095732;1.638926443
1603771200;1603792800;1603814400;-2.806677818;-4.730507851;1.72855854;4.340853691;0.938436508;1.800081253;5.169182831;4.822692983;2.495637623
1603774800;1603796400;1603818000;-2.350749016;-3.855311394;2.472160339;3.297091484;-0.101999283;3.705845833;4.049300333;3.856660446;4.454758139
1603778400;1603800000;1603821600;-2.82017231;-2.656666756;3.657705307;-0.052958488;-0.370217323;4.729268074;2.820669505;2.682338367;5.978694224
1603782000;1603803600;1603825200;-3.518832207;-1.082233429;2.932746887;-0.68620491;-1.03709507;5.659473419;3.585116076;1.498931412;6.374217104
1603785600;1603807200;1603828800;-3.819635391;-0.576937675;1.168875694;-0.270460129;-1.323116302;4.868453979;3.829198768;1.44343127;5.006806821
1603789200;1603810800;1603832400;-4.536893845;0.108780861;-0.163647652;-0.648387909;-0.398911476;6.058159828;4.582991669;0.413477498;6.060369713
1603792800;1603814400;1603836000;-5.289179802;0.808049202;0.462906837;0.799894333;0.755912781;8.094395638;5.349322753;1.106502438;8.107621321
1603796400;1603818000;1603839600;-4.358362198;2.546730995;-2.446398735;-0.076116562;2.022622108;7.800991058;4.359026816;3.252205245;8.17559345
1603800000;1603821600;1603843200;-1.901041985;3.460762978;-5.127954483;0.483175278;5.539088249;8.472868919;1.961483871;6.531338226;9.903808606
1603803600;1603825200;1603846800;-0.225138664;3.404961586;-7.084891319;0.329735756;6.466490746;8.299221039;0.399265685;7.308164336;10.91204632
1603807200;1603828800;1603850400;-0.279623032;1.712076187;-8.625067711;-0.147472382;6.663825989;8.540336609;0.316128365;6.880245757;12.13792167
1603810800;1603832400;1603854000;0.548618317;0.801715851;-10.67554474;-0.078934669;7.31790638;6.567632675;0.554267751;7.361691524;12.53399595
1603814400;1603836000;1603857600;2.26742363;0.616230011;-11.90029144;1.424821854;8.363300323;5.48695755;2.677933388;8.385972319;13.10433667
1603818000;1603839600;1603861200;2.496635437;-2.045495987;6.729457855;3.190315247;8.530078888;12.20819664;4.051086259;8.771903993;13.94007418
1603821600;1603843200;1603864800;2.491082191;-4.861431122;6.353568077;4.477285385;8.504835129;14.37845421;5.123629076;9.796210141;15.71966198
1603825200;1603846800;1603868400;1.739672661;-6.705602646;6.25087738;5.04327774;8.07320118;18.84365273;5.334895625;10.49484083;19.85338047
1603828800;1603850400;1603872000;0.586517334;-7.981919289;5.090429306;5.70936203;8.223768234;22.47289085;5.739409148;11.46042754;23.04220679
1603832400;1603854000;1603875600;0.735628128;-8.732208252;12.32838631;6.436215401;7.270407677;16.00025558;6.478118355;11.36267085;20.19894274
1603836000;1603857600;1603879200;-1.221010208;-10.4295311;16.84027481;6.535400391;5.538789749;13.62052441;6.648482849;11.80903513;21.65902908
1603839600;1603861200;1603882800;-2.519100189;6.726762772;18.16863251;8.068116188;13.9307766;12.03369141;8.452240211;15.46983755;21.79240547
1603843200;1603864800;1603886400;-4.423428535;-7.439048767;14.77128983;7.538186073;-3.076557159;0.5383358;8.740192749;8.050133571;14.78109632
1603846800;1603868400;1603890000;-6.506744385;12.22613716;15.03408623;6.90855217;12.61440754;4.314081192;9.490301132;17.56706314;15.64081345
1603850400;1603872000;1603893600;-8.036358833;11.4773674;13.80587292;6.957194328;15.78154469;3.560089111;10.62946924;19.51376732;14.25750194
1603854000;1603875600;1603897200;-9.114652634;9.442050934;12.01820469;5.43208313;15.51196098;1.321716309;10.61058056;18.15966022;12.09066491
1603857600;1603879200;1603900800;-10.36638546;7.745387077;9.49744606;3.145599365;-0.171718597;3.228162766;10.83313172;7.747290381;10.03107753
1603861200;1603882800;1603904400;-11.57111549;14.87538433;10.51832199;-0.993515015;9.713970184;4.492706299;11.61368959;17.76621163;11.43763557
1603864800;1603886400;1603908000;-7.698339462;17.52385712;9.953594208;-8.260692596;3.780938148;4.530427933;11.29174356;17.9271041;10.93612431
1603868400;1603890000;1603911600;0.77286911;14.89558601;8.914588928;2.731927872;3.745026588;4.338790894;2.839147153;15.3591571;9.9143836
1603872000;1603893600;1603915200;4.506965637;13.03902626;8.319331169;2.193134308;3.077756882;4.821751595;5.012242746;13.39734277;9.6156414
1603875600;1603897200;1603918800;11.47884178;11.24402046;7.859761238;4.791822433;3.14413929;4.523915291;12.43886534;11.67534188;9.068718558
1603879200;1603900800;1603922400;15.17186356;9.191762924;7.019397736;5.465537071;2.706912994;4.175130844;16.12629961;9.58206051;8.167230996
1603882800;1603904400;1603926000;19.72079468;8.467439651;6.543489456;0.610111237;3.235019684;3.3507061;19.73023007;9.064374584;7.351495469
1603886400;1603908000;1603929600;17.06040955;9.271342278;6.490367889;5.379021645;4.498988152;1.774128914;17.88830478;10.30527448;6.728477446
1603890000;1603911600;1603933200;14.80568218;8.945279121;5.704220772;3.699785233;3.859701157;0.764587402;15.26095134;9.742448952;5.755234879
1603893600;1603915200;1603936800;14.58800316;8.28602314;4.622919083;1.239831924;4.21060276;1.027770042;14.64059491;9.294479818;4.735788435
