3.740869836228282175e-01
5.736308351434069586e-01
6.615186167525275440e-01
7.354241812293880187e-01
7.749466754115412748e-01
8.842184913682112901e-01
8.811769912613180988e-01
9.417119913148589427e-01
9.271904116734329682e-01
9.256195436531957643e-01
1.016863766217382059e+00
1.016342245614079154e+00
1.015546292919708993e+00
1.015238590835622956e+00
1.014557492911347003e+00
1.138992518142180277e+00
1.138587367649050774e+00
1.138060408666571988e+00
1.137163113274310966e+00
1.136158339060928224e+00
1.086457502992960400e+00
1.085576937869124015e+00
1.084452898327481929e+00
1.083218170853149198e+00
1.081861601961674246e+00
1.099682807547964103e+00
1.098983045135653924e+00
1.097810536826691497e+00
1.096373827876577112e+00
1.094945653142535225e+00
1.158354471105986105e+00
1.157448465911373958e+00
1.156672419982781586e+00
1.156070426708480703e+00
1.155870063545623383e+00
1.155112448776284717e+00
1.154607987381579326e+00
1.154404832320856000e+00
1.154376390312495726e+00
1.154220043920242356e+00
1.219674091907680724e+00
1.218534039807070535e+00
1.217306896619299916e+00
1.215915377611815229e+00
1.215157592402478004e+00
1.214085974587798766e+00
1.213286893874390149e+00
1.212313756171404577e+00
1.211501832559805480e+00
1.210397240721139411e+00
1.209667210192048481e+00
1.208904340640593711e+00
1.208059973532375819e+00
1.207115754349324055e+00
1.205534232369264380e+00
1.204174316830934233e+00
1.203067711256264882e+00
1.201841775243261523e+00
1.200268283129802827e+00
1.198908079690260697e+00
