times2_sh;times2_mh;times2_lh;x_wind_10m_sh;x_wind_10m_mh;x_wind_10m_lh;y_wind_10m_sh;y_wind_10m_mh;y_wind_10m_lh
1611662400.0;1611684000.0;1611705600.0;0.7838611602783203;0.6986408233642578;1.2905292510986328;-2.8285770416259766;-0.4486217498779297;2.2830581665039062
1611666000.0;1611687600.0;1611709200.0;0.583953857421875;0.10435295104980469;2.0740280151367188;-2.0720596313476562;0.2950248718261719;1.9255123138427734
1611669600.0;1611691200.0;1611712800.0;0.9037704467773438;0.11135101318359375;3.2684879302978516;-1.8835487365722656;1.0746078491210938;1.13897705078125
1611673200.0;1611694800.0;1611716400.0;0.7242527008056641;0.09061241149902344;4.296659469604492;-1.583688735961914;1.1445598602294922;-0.49964332580566406
1611676800.0;1611698400.0;1611720000.0;1.1091594696044922;0.4147014617919922;4.248897552490234;-1.6751556396484375;2.0514965057373047;-3.8045654296875
1611680400.0;1611702000.0;1611723600.0;1.1512527465820312;0.8834438323974609;4.388683319091797;-1.1837005615234375;2.376972198486328;-4.010215759277344
1611684000.0;1611705600.0;1611727200.0;0.9459743499755859;1.5717601776123047;4.335662841796875;-0.3466968536376953;2.17462158203125;-3.917957305908203
1611687600.0;1611709200.0;1611730800.0;0.7837638854980469;3.102863311767578;3.6909828186035156;0.3211174011230469;1.5751705169677734;-4.035102844238281
1611691200.0;1611712800.0;1611734400.0;0.7040271759033203;4.53956413269043;5.252655029296875;0.9165916442871094;0.22761917114257812;-4.244855880737305
1611694800.0;1611716400.0;1611738000.0;0.8835391998291016;4.874053955078125;5.061260223388672;0.9009361267089844;-1.7204055786132812;-2.9325485229492188
1611698400.0;1611720000.0;1611741600.0;0.7288742065429688;4.468584060668945;4.550472259521484;1.646759033203125;-2.9508724212646484;-4.088232040405273
1611702000.0;1611723600.0;1611745200.0;0.917083740234375;4.575107574462891;1.4215068817138672;2.1530799865722656;-3.144317626953125;-6.418462753295898
1611705600.0;1611727200.0;1611748800.0;0.06201744079589844;3.4836578369140625;-0.13715744018554688;1.5883445739746094;-3.3275814056396484;-6.860185623168945
1611709200.0;1611730800.0;1611752400.0;0.8897037506103516;3.2574234008789062;-1.1914234161376953;1.9905261993408203;-4.301685333251953;-8.179643630981445
1611712800.0;1611734400.0;1611756000.0;2.8090152740478516;3.178712844848633;1.5406360626220703;1.5626201629638672;-5.195714950561523;-8.535285949707031
1611716400.0;1611738000.0;1611759600.0;3.7627601623535156;4.457664489746094;1.8798847198486328;-2.357250213623047;-4.546775817871094;-10.38304328918457
1611720000.0;1611741600.0;1611763200.0;-0.25234413146972656;6.501918792724609;1.0564651489257812;-3.829774856567383;-4.785112380981445;-10.882349014282227
1611723600.0;1611745200.0;1611766800.0;0.5875816345214844;7.558753967285156;1.4309463500976562;-3.3438777923583984;-7.159961700439453;-11.205280303955078
1611727200.0;1611748800.0;1611770400.0;1.0363197326660156;1.6165447235107422;-0.4104328155517578;-2.227184295654297;-4.398380279541016;-9.722677230834961
1611730800.0;1611752400.0;1611774000.0;1.0493106842041016;-0.7113628387451172;-1.4134807586669922;-3.336984634399414;-4.874898910522461;-8.107973098754883
1611734400.0;1611756000.0;1611777600.0;1.6734085083007812;-1.2353363037109375;-2.7578201293945312;-4.894926071166992;-7.166896820068359;-6.488803863525391
1611738000.0;1611759600.0;1611781200.0;2.6096324920654297;-1.16595458984375;-1.8999443054199219;-4.389934539794922;-8.749113082885742;-5.347511291503906
1611741600.0;1611763200.0;1611784800.0;2.588207244873047;0.18906021118164062;-0.5256366729736328;-4.620038986206055;-10.036396026611328;-3.9265594482421875
1611745200.0;1611766800.0;1611788400.0;4.7977294921875;0.61358642578125;0.7185707092285156;-5.815982818603516;-9.072742462158203;-3.1523704528808594
1611748800.0;1611770400.0;1611792000.0;0.12022781372070312;1.6210708618164062;0.19234848022460938;-3.1689910888671875;-8.951156616210938;-1.8640022277832031
1611752400.0;1611774000.0;1611795600.0;-0.8361263275146484;-1.9668464660644531;0.2551689147949219;-4.138654708862305;-7.64300537109375;-1.6332206726074219
1611756000.0;1611777600.0;1611799200.0;-0.07453727722167969;-2.0003604888916016;0.9061775207519531;-5.964225769042969;-7.607444763183594;-1.1300830841064453
1611759600.0;1611781200.0;1611802800.0;0.23969078063964844;-1.8504390716552734;1.8974494934082031;-9.145502090454102;-6.593828201293945;-0.4634895324707031
1611763200.0;1611784800.0;1611806400.0;-1.0684242248535156;-1.8957252502441406;2.1433353424072266;-8.238605499267578;-4.7056121826171875;-1.1550273895263672
1611766800.0;1611788400.0;1611810000.0;0.7538089752197266;-0.7122535705566406;1.3479461669921875;-9.123226165771484;-3.0106449127197266;-0.7675609588623047
1611770400.0;1611792000.0;1611813600.0;0.9638671875;0.665435791015625;1.0748214721679688;-8.103204727172852;-0.18456649780273438;2.7001752853393555
1611774000.0;1611795600.0;1611817200.0;-0.4281635284423828;0.8675804138183594;1.9879131317138672;-6.401086807250977;0.3183174133300781;0.7407360076904297
1611777600.0;1611799200.0;1611820800.0;-1.3966121673583984;1.801797866821289;0.5818958282470703;-6.374317169189453;0.26566123962402344;-0.9184036254882812
1611781200.0;1611802800.0;1611824400.0;-1.4680213928222656;1.2254695892333984;1.0302486419677734;-5.405927658081055;0.9537544250488281;-0.8058490753173828
1611784800.0;1611806400.0;1611828000.0;-2.048765182495117;3.273710250854492;0.37693023681640625;-3.180112838745117;1.849172592163086;-0.7787494659423828
1611788400.0;1611810000.0;1611831600.0;-0.17984962463378906;0.49265480041503906;0.14917564392089844;-1.6202278137207031;3.6157302856445312;-2.248929977416992
1611792000.0;1611813600.0;1611835200.0;-0.4024372100830078;2.090669631958008;-0.6709976196289062;-0.11470603942871094;0.84423828125;-1.1497249603271484
1611795600.0;1611817200.0;1611838800.0;0.2693500518798828;3.8047027587890625;-1.4709835052490234;-0.07876205444335938;1.891836166381836;-1.7873573303222656
1611799200.0;1611820800.0;1611842400.0;0.8311519622802734;0.8471240997314453;-1.6730365753173828;-0.6386737823486328;2.4553403854370117;-2.3562755584716797
1611802800.0;1611824400.0;1611846000.0;0.037273406982421875;1.9652290344238281;-1.5786800384521484;-0.7228755950927734;0.07970714569091797;-1.8768882751464844
1611806400.0;1611828000.0;1611849600.0;0.5350131988525391;-0.5756874084472656;-1.8439788818359375;1.30780029296875;-0.5726404190063477;-1.8874807357788086
1611810000.0;1611831600.0;1611853200.0;4.297796249389648;-0.3779258728027344;-1.8881874084472656;2.0408992767333984;-1.366236686706543;-1.3977527618408203
1611813600.0;1611835200.0;1611856800.0;1.6470203399658203;-0.9032630920410156;-1.799398422241211;1.9212608337402344;-1.7318115234375;-1.1961297988891602
1611817200.0;1611838800.0;1611860400.0;1.7688407897949219;-0.3588085174560547;-1.659597396850586;1.389322280883789;-1.753157615661621;-0.6524744033813477
1611820800.0;1611842400.0;1611864000.0;2.0258731842041016;-0.23441123962402344;-1.9933357238769531;1.8206472396850586;-2.4897022247314453;-0.8870067596435547
1611824400.0;1611846000.0;1611867600.0;1.2033462524414062;-0.641204833984375;-2.133962631225586;1.1846752166748047;-2.4668397903442383;-0.26922130584716797
1611828000.0;1611849600.0;1611871200.0;-0.09873199462890625;-1.4353656768798828;-2.3232669830322266;-2.416065216064453;-2.3205432891845703;0.32494449615478516
1611831600.0;1611853200.0;1611874800.0;-0.6132755279541016;-1.8524494171142578;-2.385488510131836;-2.3776607513427734;-1.7726974487304688;0.6249485015869141
1611835200.0;1611856800.0;1611878400.0;-0.6903820037841797;-1.9878673553466797;-3.1652870178222656;-0.3154926300048828;-1.558171272277832;1.0494918823242188
1611838800.0;1611860400.0;1611882000.0;0.2900066375732422;-2.433237075805664;-3.3214054107666016;-1.1511898040771484;-1.2581424713134766;1.2188968658447266
1611842400.0;1611864000.0;1611885600.0;0.33715057373046875;-2.881061553955078;-3.2652206420898438;-1.7983789443969727;-0.4565582275390625;1.467498779296875
1611846000.0;1611867600.0;1611889200.0;1.0410594940185547;-2.4674072265625;-2.9956188201904297;-2.2195796966552734;0.32146739959716797;0.7267379760742188
1611849600.0;1611871200.0;1611892800.0;0.028707504272460938;-2.0985565185546875;-2.923177719116211;-2.93265438079834;0.48701953887939453;-0.4064960479736328
1611853200.0;1611874800.0;1611896400.0;-1.461282730102539;-2.5419044494628906;-3.184173583984375;-2.133108139038086;0.6899795532226562;-2.109262466430664
1611856800.0;1611878400.0;1611900000.0;-2.5327224731445312;-3.39190673828125;-4.831691741943359;-0.24879837036132812;1.1558780670166016;-2.7668838500976562
1611860400.0;1611882000.0;1611903600.0;-1.976369857788086;-4.031347274780273;-4.576175689697266;-0.051018714904785156;0.6058864593505859;-2.5175209045410156
1611864000.0;1611885600.0;1611907200.0;-2.7871055603027344;-3.648914337158203;-3.840696334838867;0.0913248062133789;0.8221855163574219;-2.583341598510742
1611867600.0;1611889200.0;1611910800.0;-2.7911930084228516;-3.5641822814941406;-3.338603973388672;0.65203857421875;-0.3611946105957031;-2.482135772705078
1611871200.0;1611892800.0;1611914400.0;-2.8578357696533203;-3.9353179931640625;-1.9084606170654297;1.0453262329101562;-1.4548664093017578;-2.0219192504882812
