times1_sh;times1_mh;times1_lh;wind_speed_10m_sh;wind_speed_10m_mh;wind_speed_10m_lh;wind_direction_10m_sh;wind_direction_10m_mh;wind_direction_10m_lh;air_pressure_at_sea_level_sh;air_pressure_at_sea_level_mh;air_pressure_at_sea_level_lh;air_temperature_2m_sh;air_temperature_2m_mh;air_temperature_2m_lh;times2_sh;times2_mh;times2_lh;specific_convective_available_potential_energy_sh;specific_convective_available_potential_energy_mh;specific_convective_available_potential_energy_lh;atmosphere_convective_inhibition_sh;atmosphere_convective_inhibition_mh;atmosphere_convective_inhibition_lh
1578664800.0;1578686400.0;1578708000.0;13.843222618103027;21.094188690185547;22.62395668029785;201.05615234375;189.2186279296875;195.84722900390625;101324.875;100816.9375;100051.1875;280.4729919433594;280.5904235839844;280.8360290527344;1578664800.0;1578686400.0;1578708000.0;0.0;1.7578125;4.4375;1000.0;1000.0;1000.0
1578668400.0;1578690000.0;1578711600.0;15.112781524658203;21.77692985534668;22.117778778076172;199.5715789794922;191.5082244873047;198.5226593017578;101335.8125;100696.8125;99894.875;280.5108947753906;280.6092834472656;280.99261474609375;1578668400.0;1578690000.0;1578711600.0;0.0;5.046875;10.484375;1000.0;1000.0;1000.0003662109375
1578672000.0;1578693600.0;1578715200.0;15.718659400939941;22.15933609008789;21.518144607543945;197.66383361816406;191.20835876464844;198.92257690429688;101271.625;100584.0625;99754.0625;280.5171813964844;280.6063537597656;281.19305419921875;1578672000.0;1578693600.0;1578715200.0;0.0;3.3984375;2.0;1000.0;1000.0000610351562;1000.0
1578675600.0;1578697200.0;1578718800.0;16.365829467773438;23.10380744934082;20.67018699645996;196.1638641357422;190.72161865234375;199.62120056152344;101231.8125;100445.25;99623.75;280.5050964355469;280.6545715332031;281.3977966308594;1578675600.0;1578697200.0;1578718800.0;0.265625;6.53125;3.9609375;1000.0;1000.0001220703125;1000.0001831054688
1578679200.0;1578700800.0;1578722400.0;17.95834732055664;23.263290405273438;20.318166732788086;188.28363037109375;189.40484619140625;196.86477661132812;101079.1875;100290.3125;99373.3125;280.5516357421875;280.4674377441406;281.58160400390625;1578679200.0;1578700800.0;1578722400.0;0.0234375;10.9140625;13.796875;1000.0;1000.0;1000.0
1578682800.0;1578704400.0;1578726000.0;19.85696792602539;22.35956573486328;19.780548095703125;184.95834350585938;195.4539337158203;199.001220703125;100932.5625;100226.125;99233.75;280.5929870605469;280.8285827636719;281.7624206542969;1578682800.0;1578704400.0;1578726000.0;0.7890625;6.6015625;3.03125;1000.0000610351562;1000.0000610351562;1000.0001220703125
1578686400.0;1578708000.0;1578729600.0;20.995250701904297;21.719667434692383;19.674697875976562;187.59494018554688;194.92938232421875;205.5849151611328;100843.1875;100057.5625;99099.25;280.610107421875;281.0284423828125;282.0212707519531;1578686400.0;1578708000.0;1578729600.0;1.6875;4.8046875;3.8984375;1000.0000610351562;1000.0;1000.0
1578690000.0;1578711600.0;1578733200.0;21.819698333740234;21.250701904296875;20.52254295349121;187.90757751464844;195.61480712890625;211.56472778320312;100696.0625;99897.0625;99043.75;280.5760192871094;281.17333984375;282.2397766113281;1578690000.0;1578711600.0;1578733200.0;3.453125;20.4296875;4.109375;1000.0;1000.0;1000.0001831054688
1578693600.0;1578715200.0;1578736800.0;22.372358322143555;20.756572723388672;18.646888732910156;189.87869262695312;194.20700073242188;224.5001983642578;100571.25;99719.3125;99031.0625;280.6346435546875;281.22698974609375;282.3116149902344;1578693600.0;1578715200.0;1578736800.0;2.9453125;9.21875;1.7421875;1000.0;1000.0001831054688;1000.0
1578697200.0;1578718800.0;1578740400.0;22.971147537231445;20.07231330871582;16.495267868041992;191.45318603515625;198.32508850097656;238.33628845214844;100451.875;99560.25;99100.1875;280.4396057128906;281.4133605957031;282.1386413574219;1578697200.0;1578718800.0;1578740400.0;6.1953125;8.3671875;14.65625;1000.0000610351562;1000.0;1000.0000610351562
1578700800.0;1578722400.0;1578744000.0;23.032936096191406;20.62900161743164;17.108356475830078;192.52845764160156;198.36244201660156;229.30419921875;100281.5625;99328.4375;99206.8125;280.55828857421875;281.7091064453125;282.29095458984375;1578700800.0;1578722400.0;1578744000.0;8.171875;43.703125;17.2109375;1000.0000610351562;1000.0001220703125;1000.0000610351562
1578704400.0;1578726000.0;1578747600.0;22.440868377685547;20.480863571166992;17.02557945251465;192.439697265625;204.0635223388672;231.37217712402344;100125.6875;99202.875;99240.4375;280.8705139160156;281.8992614746094;282.1922912597656;1578704400.0;1578726000.0;1578747600.0;9.1953125;5.7109375;14.2734375;1000.0001220703125;1000.0001831054688;1000.0001220703125
1578708000.0;1578729600.0;1578751200.0;21.68964195251465;19.912534713745117;15.998814582824707;194.1138458251953;214.07347106933594;234.70053100585938;99983.3125;99152.0;99283.375;281.0763854980469;282.1921691894531;282.099365234375;1578708000.0;1578729600.0;1578751200.0;4.8203125;5.75;18.484375;1000.0000610351562;1000.0000610351562;1000.0000610351562
1578711600.0;1578733200.0;1578754800.0;21.467750549316406;19.058401107788086;15.380308151245117;193.8470001220703;221.07666015625;237.81973266601562;99812.8125;99160.75;99328.625;281.2350769042969;282.3431701660156;282.0130615234375;1578711600.0;1578733200.0;1578754800.0;16.609375;0.46875;21.609375;1000.0;1000.0000610351562;1000.0
1578715200.0;1578736800.0;1578758400.0;20.979581832885742;18.00736427307129;15.119420051574707;194.85260009765625;223.83372497558594;242.5928192138672;99639.5625;99183.0;99373.5;281.4170227050781;282.3661804199219;281.9202880859375;1578715200.0;1578736800.0;1578758400.0;26.1796875;0.375;9.984375;1000.0000610351562;1000.0000610351562;1000.0
1578718800.0;1578740400.0;1578762000.0;20.703874588012695;17.455055236816406;14.236063957214355;194.28518676757812;226.69773864746094;248.36463928222656;99458.3125;99217.875;99390.0625;281.5772705078125;282.3607177734375;281.74639892578125;1578718800.0;1578740400.0;1578762000.0;107.640625;9.7578125;18.015625;1000.0001220703125;1000.0000610351562;1000.0
1578722400.0;1578744000.0;1578765600.0;20.601505279541016;18.06517791748047;14.129674911499023;196.73680114746094;227.44113159179688;246.56239318847656;99303.9375;99302.75;99472.5625;281.57763671875;282.3462829589844;281.6941833496094;1578722400.0;1578744000.0;1578765600.0;2.15625;16.125;43.4375;1000.0003662109375;1000.0;1000.0
1578726000.0;1578747600.0;1578769200.0;19.960590362548828;17.592227935791016;13.909200668334961;202.15899658203125;231.21493530273438;248.16148376464844;99186.375;99328.9375;99505.5625;281.8077697753906;282.1982116699219;281.5040588378906;1578726000.0;1578747600.0;1578769200.0;7.328125;4.2421875;76.4765625;1000.0;1000.0000610351562;1000.0000610351562
1578729600.0;1578751200.0;1578772800.0;20.20606231689453;16.68044662475586;13.22295093536377;214.08303833007812;234.8242645263672;249.82960510253906;99144.1875;99376.875;99524.75;282.1573791503906;282.1339111328125;281.33111572265625;1578729600.0;1578751200.0;1578772800.0;3.859375;13.4375;44.421875;1000.0001220703125;1000.0000610351562;1000.0
1578733200.0;1578754800.0;1578776400.0;18.74609375;15.281227111816406;12.558388710021973;220.66575622558594;236.09371948242188;247.77444458007812;99145.625;99399.375;99546.0;282.31170654296875;282.02825927734375;281.16729736328125;1578733200.0;1578754800.0;1578776400.0;5.1953125;19.609375;65.296875;1000.0001831054688;1000.0000610351562;1000.0
1578736800.0;1578758400.0;1578780000.0;18.426542282104492;14.646965980529785;12.524947166442871;222.5011749267578;240.94793701171875;245.6616973876953;99220.375;99407.8125;99561.5;282.3631591796875;281.9770812988281;281.0917663574219;1578736800.0;1578758400.0;1578780000.0;2.421875;10.71875;133.1875;1000.0000610351562;1000.0001220703125;2.5468904972076416
1578740400.0;1578762000.0;1578783600.0;18.21403694152832;14.16214370727539;13.421378135681152;225.50648498535156;244.58355712890625;243.38043212890625;99262.3125;99438.125;99550.25;282.41278076171875;281.8360595703125;281.14776611328125;1578740400.0;1578762000.0;1578783600.0;1.2265625;36.6796875;105.015625;1000.0001831054688;1000.0000610351562;6.500011444091797
1578744000.0;1578765600.0;1578787200.0;18.25922203063965;15.261913299560547;16.6292724609375;225.85928344726562;245.32437133789062;245.74737548828125;99257.375;99487.1875;99656.5;282.2995910644531;281.3677673339844;280.9054260253906;1578744000.0;1578765600.0;1578787200.0;20.1484375;123.328125;1.640625;1000.0;35.45319366455078;1000.0
1578747600.0;1578769200.0;1578790800.0;18.11430549621582;15.239635467529297;18.800277709960938;231.05653381347656;247.95181274414062;251.4537353515625;99270.9375;99537.6875;99692.0625;282.10980224609375;281.2220458984375;280.72991943359375;1578747600.0;1578769200.0;1578790800.0;0.0;136.9375;178.671875;1000.0001220703125;37.14067459106445;2.140641450881958
1578751200.0;1578772800.0;1578794400.0;17.363628387451172;15.25816535949707;18.568470001220703;236.48666381835938;248.433349609375;255.08924865722656;99296.8125;99558.25;99747.4375;281.9830627441406;281.0549011230469;280.39483642578125;1578751200.0;1578772800.0;1578794400.0;10.140625;89.34375;216.3125;1000.0001220703125;1000.0;8.734391212463379
1578754800.0;1578776400.0;1578798000.0;16.573740005493164;14.813128471374512;18.904430389404297;242.3870849609375;249.28884887695312;252.76083374023438;99350.625;99580.5625;99815.0;281.9708251953125;281.0548400878906;280.259765625;1578754800.0;1578776400.0;1578798000.0;34.46875;45.984375;88.234375;1000.000244140625;1000.0;1000.0
1578758400.0;1578780000.0;1578801600.0;15.70490837097168;14.711557388305664;18.567096710205078;252.72039794921875;251.29873657226562;252.7663116455078;99404.3125;99636.1875;99841.25;281.853271484375;280.893798828125;280.2663269042969;1578758400.0;1578780000.0;1578801600.0;58.0546875;85.265625;44.90625;1000.0003051757812;1000.0000610351562;1000.0
1578762000.0;1578783600.0;1578805200.0;14.806534767150879;15.887410163879395;18.720577239990234;248.3807373046875;251.43975830078125;251.12326049804688;99430.75;99665.625;99842.8125;281.5662536621094;280.85455322265625;280.3895568847656;1578762000.0;1578783600.0;1578805200.0;101.796875;82.125;2.578125;39.64071273803711;1000.0;1000.0
1578765600.0;1578787200.0;1578808800.0;13.244048118591309;16.67150115966797;18.571184158325195;248.42376708984375;250.81884765625;249.08493041992188;99382.875;99622.0;99772.5625;281.3544006347656;280.7574768066406;280.23040771484375;1578765600.0;1578787200.0;1578808800.0;165.4609375;221.453125;12.578125;14.640745162963867;0.2968767285346985;1000.0
1578769200.0;1578790800.0;1578812400.0;13.50078010559082;16.833158493041992;17.87087631225586;252.8057861328125;238.40298461914062;246.64328002929688;99436.6875;99678.0;99770.4375;281.2702331542969;279.17498779296875;280.3304443359375;1578769200.0;1578790800.0;1578812400.0;167.8671875;160.953125;0.0;0.2656308710575104;14.906251907348633;1000.0
1578772800.0;1578794400.0;1578816000.0;14.391958236694336;17.375593185424805;18.759294509887695;250.41502380371094;255.9295654296875;238.6029052734375;99493.125;99679.25;99774.125;281.1308288574219;280.2295227050781;280.1954345703125;1578772800.0;1578794400.0;1578816000.0;29.9375;128.6875;101.4375;1000.0000610351562;46.421878814697266;9.312508583068848
1578776400.0;1578798000.0;1578819600.0;14.687005996704102;18.552947998046875;18.48482894897461;249.84104919433594;255.5417938232422;234.75399780273438;99529.25;99742.9375;99791.875;280.9548034667969;280.2491455078125;280.01080322265625;1578776400.0;1578798000.0;1578819600.0;45.984375;90.75;130.296875;1000.0;1000.0;4.62501335144043
1578780000.0;1578801600.0;1578823200.0;15.216523170471191;18.317365646362305;17.130922317504883;251.2227783203125;250.406982421875;232.7181396484375;99592.1875;99774.125;99761.8125;280.85784912109375;280.117919921875;279.17822265625;1578780000.0;1578801600.0;1578823200.0;44.8125;6.34375;297.578125;1000.0000610351562;1000.0;0.37501227855682373
1578783600.0;1578805200.0;1578826800.0;15.946682929992676;18.405893325805664;18.698522567749023;250.66604614257812;249.32110595703125;228.5740203857422;99620.125;99769.5;99765.25;280.73760986328125;280.3392639160156;278.1749267578125;1578783600.0;1578805200.0;1578826800.0;29.359375;5.34375;370.515625;1000.0;1000.0;0.09375022351741791
1578787200.0;1578808800.0;1578830400.0;14.902278900146484;18.482025146484375;19.7508544921875;247.48825073242188;251.04800415039062;238.25823974609375;99621.5;99779.0625;99803.9375;280.4724426269531;280.05078125;279.9866638183594;1578787200.0;1578808800.0;1578830400.0;327.296875;8.03125;173.4375;0.14064869284629822;1000.0;0.06250165402889252
1578790800.0;1578812400.0;1578834000.0;15.088648796081543;18.261852264404297;20.11862564086914;240.40036010742188;248.1348876953125;238.54721069335938;99643.3125;99793.875;99799.0;279.4296875;279.8472900390625;280.0633239746094;1578790800.0;1578812400.0;1578834000.0;217.265625;10.5;38.84375;21.859397888183594;1000.0;1000.0
1578794400.0;1578816000.0;1578837600.0;19.058616638183594;18.363414764404297;18.861743927001953;257.8990173339844;242.26905822753906;239.10421752929688;99678.1875;99768.375;99818.8125;280.243408203125;280.40374755859375;279.9933166503906;1578794400.0;1578816000.0;1578837600.0;65.515625;26.046875;223.9375;1000.0;1000.0;0.7968834638595581
1578798000.0;1578819600.0;1578841200.0;18.60520362854004;18.530363082885742;18.717458724975586;253.20889282226562;237.295654296875;238.05987548828125;99739.75;99794.4375;99816.8125;280.26251220703125;280.1230773925781;279.8993835449219;1578798000.0;1578819600.0;1578841200.0;131.96875;151.109375;78.90625;17.187515258789062;7.406277656555176;1000.0
1578801600.0;1578823200.0;1578844800.0;18.962432861328125;18.849754333496094;18.562334060668945;247.17520141601562;234.28982543945312;244.61505126953125;99733.0625;99817.25;99822.3125;280.2121276855469;280.00982666015625;280.3077392578125;1578801600.0;1578823200.0;1578844800.0;98.5;274.0;49.21875;1000.0;1.2343759536743164;1000.0
1578805200.0;1578826800.0;1578848400.0;19.088329315185547;19.235591888427734;18.098047256469727;250.8885498046875;235.9652557373047;243.8076171875;99768.875;99833.6875;99852.4375;280.21343994140625;279.8815612792969;280.18701171875;1578805200.0;1578826800.0;1578848400.0;28.90625;165.90625;43.8125;1000.0;73.39063262939453;1000.0
1578808800.0;1578830400.0;1578852000.0;18.34320640563965;19.682104110717773;17.31644058227539;251.5144500732422;242.0540771484375;244.8602294921875;99745.0;99769.5;99896.4375;280.10992431640625;280.02789306640625;279.9749450683594;1578808800.0;1578830400.0;1578852000.0;231.34375;116.4375;70.234375;0.5468823909759521;10.81261157989502;1000.0
1578812400.0;1578834000.0;1578855600.0;17.53487777709961;20.248470306396484;17.07443618774414;248.53616333007812;245.42776489257812;238.48831176757812;99764.375;99763.625;99931.75;279.975341796875;279.9466857910156;280.09356689453125;1578812400.0;1578834000.0;1578855600.0;0.0;68.125;43.03125;1000.0000610351562;1000.0;1000.0
1578816000.0;1578837600.0;1578859200.0;16.797632217407227;18.81940269470215;17.447444915771484;247.1702880859375;247.8887481689453;241.31016540527344;99768.625;99798.625;99951.5;280.2442626953125;279.7288818359375;280.1736145019531;1578816000.0;1578837600.0;1578859200.0;10.296875;108.890625;83.984375;1000.0;21.07814598083496;1000.0
1578819600.0;1578841200.0;1578862800.0;18.120868682861328;18.36532974243164;17.59693145751953;236.96697998046875;246.97592163085938;237.81863403320312;99787.5625;99803.875;99972.6875;280.3306884765625;280.097412109375;280.254150390625;1578819600.0;1578841200.0;1578862800.0;255.4375;74.640625;54.5625;36.07814407348633;1000.0;1000.0
1578823200.0;1578844800.0;1578866400.0;18.698768615722656;18.11954689025879;17.35613250732422;236.9892578125;244.9815673828125;238.12484741210938;99816.1875;99808.4375;100004.1875;280.0179443359375;280.0645751953125;280.40057373046875;1578823200.0;1578844800.0;1578866400.0;106.65625;48.125;62.8125;132.5;1000.0;1000.0
1578826800.0;1578848400.0;1578870000.0;18.946481704711914;17.26268768310547;16.872556686401367;245.1487274169922;246.23263549804688;233.72381591796875;99780.0625;99861.0625;100009.4375;279.8501281738281;280.0483703613281;280.008056640625;1578826800.0;1578848400.0;1578870000.0;202.046875;46.078125;155.796875;6.0625081062316895;1000.0;0.7656254172325134
1578830400.0;1578852000.0;1578873600.0;19.16248321533203;17.04019546508789;16.97599983215332;236.66737365722656;243.55044555664062;227.76344299316406;99796.4375;99905.8125;100010.25;279.96142578125;280.00994873046875;280.0517272949219;1578830400.0;1578852000.0;1578873600.0;287.0625;71.171875;20.171875;0.5625080466270447;1000.0;1000.0
1578834000.0;1578855600.0;1578877200.0;19.889705657958984;17.028030395507812;16.96011734008789;232.85008239746094;236.97531127929688;222.23214721679688;99745.875;99921.375;99980.125;279.89227294921875;280.0073547363281;280.1076965332031;1578834000.0;1578855600.0;1578877200.0;116.09375;47.109375;4.296875;118.9375;1000.0;1000.0
1578837600.0;1578859200.0;1578880800.0;20.00124168395996;17.417163848876953;17.584705352783203;235.3578338623047;239.103759765625;220.3645477294922;99774.125;99955.8125;99949.875;279.7931823730469;280.0816650390625;280.3236083984375;1578837600.0;1578859200.0;1578880800.0;119.109375;81.859375;2.6875;65.42188262939453;1000.0;1000.0
1578841200.0;1578862800.0;1578884400.0;18.598371505737305;17.03040313720703;18.087892532348633;241.68450927734375;240.59423828125;215.93942260742188;99828.0625;99987.6875;99904.125;279.7578125;280.0997009277344;280.38470458984375;1578841200.0;1578862800.0;1578884400.0;131.984375;54.140625;38.25;6.265632629394531;1000.0;1000.0000610351562
1578844800.0;1578866400.0;1578888000.0;17.754318237304688;17.13094139099121;18.72951316833496;247.87295532226562;237.3143310546875;214.9428253173828;99854.5625;100007.5;99877.125;279.9846496582031;280.2706298828125;280.4074401855469;1578844800.0;1578866400.0;1578888000.0;40.84375;41.71875;45.015625;1000.0;1000.0;1000.0
1578848400.0;1578870000.0;1578891600.0;17.416454315185547;17.404754638671875;18.714582443237305;244.1347198486328;231.65663146972656;213.341796875;99884.5625;100006.1875;99826.9375;279.95458984375;280.1077575683594;280.32916259765625;1578848400.0;1578870000.0;1578891600.0;56.03125;118.859375;11.4375;1000.0;5.046885013580322;1000.0
1578852000.0;1578873600.0;1578895200.0;16.854583740234375;17.225006103515625;17.663331985473633;247.0983123779297;227.9662628173828;215.78749084472656;99908.75;100032.25;99858.0625;280.0558776855469;280.1753234863281;280.6080322265625;1578852000.0;1578873600.0;1578895200.0;83.546875;18.21875;1.703125;1000.0;1000.0;1000.0000610351562
1578855600.0;1578877200.0;1578898800.0;16.853389739990234;16.70694351196289;17.740581512451172;246.45285034179688;222.88662719726562;211.82379150390625;99932.9375;99987.875;99817.0;280.075927734375;280.1571960449219;280.61163330078125;1578855600.0;1578877200.0;1578898800.0;5.578125;0.21875;0.0;1000.0;1000.0000610351562;1000.0
1578859200.0;1578880800.0;1578902400.0;16.815147399902344;17.272933959960938;17.684600830078125;240.8499755859375;220.56472778320312;210.10484313964844;99965.3125;99964.4375;99826.4375;280.10736083984375;280.3913879394531;280.6202697753906;1578859200.0;1578880800.0;1578902400.0;79.78125;0.0;0.0;1000.0;1000.0;1000.0000610351562
1578862800.0;1578884400.0;1578906000.0;16.709320068359375;17.788419723510742;17.43897247314453;238.6707000732422;216.86866760253906;203.2712860107422;99991.9375;99920.625;99766.0;280.1351318359375;280.50567626953125;280.61773681640625;1578862800.0;1578884400.0;1578906000.0;104.078125;32.90625;0.0;1000.0;1000.0;1000.0
1578866400.0;1578888000.0;1578909600.0;16.9948673248291;18.544586181640625;17.760902404785156;238.01560974121094;215.90525817871094;202.2158203125;100024.1875;99895.0;99788.9375;280.2550048828125;280.52593994140625;280.6920471191406;1578866400.0;1578888000.0;1578909600.0;62.546875;9.828125;0.625;1000.0;1000.0;1000.0
1578870000.0;1578891600.0;1578913200.0;17.405059814453125;18.260528564453125;18.018630981445312;232.4461669921875;216.40016174316406;196.20140075683594;100019.375;99852.625;99732.875;280.3053894042969;280.5616455078125;280.6416015625;1578870000.0;1578891600.0;1578913200.0;80.5;0.0;0.0;1000.0;1000.0;1000.0
1578873600.0;1578895200.0;1578916800.0;17.180465698242188;18.656736373901367;17.914783477783203;229.7226104736328;215.8622589111328;196.416259765625;99970.0;99833.125;99668.5625;280.25860595703125;280.638916015625;280.54974365234375;1578873600.0;1578895200.0;1578916800.0;181.375;20.53125;0.984375;0.3750006854534149;1000.0000610351562;1000.0000610351562
1578877200.0;1578898800.0;1578920400.0;16.836246490478516;17.864990234375;17.895751953125;225.49038696289062;214.27978515625;189.31494140625;99945.75;99799.5625;99579.3125;280.2253112792969;280.6648864746094;280.5958251953125;1578877200.0;1578898800.0;1578920400.0;113.09375;5.296875;0.578125;1.2343779802322388;1000.0;1000.0001220703125
