1.578063600000000000e+09;2.642936515808105469e+01;1.578085200000000000e+09;1.988239860534667969e+01
1.578067200000000000e+09;2.560633277893066406e+01;1.578088800000000000e+09;1.928850173950195312e+01
1.578070800000000000e+09;2.464125823974609375e+01;1.578092400000000000e+09;1.899687004089355469e+01
1.578074400000000000e+09;2.300208282470703125e+01;1.578096000000000000e+09;1.918116378784179688e+01
1.578078000000000000e+09;2.124954223632812500e+01;1.578099600000000000e+09;1.926203536987304688e+01
1.578081600000000000e+09;2.008687973022460938e+01;1.578103200000000000e+09;1.943409156799316406e+01
1.578085200000000000e+09;1.968108558654785156e+01;1.578106800000000000e+09;1.887925338745117188e+01
1.578088800000000000e+09;1.932435607910156250e+01;1.578110400000000000e+09;1.920210266113281250e+01
1.578092400000000000e+09;1.919557952880859375e+01;1.578114000000000000e+09;1.868061828613281250e+01
1.578096000000000000e+09;1.876861000061035156e+01;1.578117600000000000e+09;1.683636093139648438e+01
1.578099600000000000e+09;1.907304382324218750e+01;1.578121200000000000e+09;1.768305587768554688e+01
1.578103200000000000e+09;1.974295616149902344e+01;1.578124800000000000e+09;1.665248107910156250e+01
1.578106800000000000e+09;1.851719093322753906e+01;1.578128400000000000e+09;1.582873630523681641e+01
1.578110400000000000e+09;1.910138511657714844e+01;1.578132000000000000e+09;1.421788120269775391e+01
1.578114000000000000e+09;1.823422431945800781e+01;1.578135600000000000e+09;1.295384979248046875e+01
1.578117600000000000e+09;1.863730812072753906e+01;1.578139200000000000e+09;1.133676815032958984e+01
1.578121200000000000e+09;1.722193527221679688e+01;1.578142800000000000e+09;1.032640743255615234e+01
1.578124800000000000e+09;1.655030059814453125e+01;1.578146400000000000e+09;8.998847007751464844e+00
1.578128400000000000e+09;1.492087841033935547e+01;1.578150000000000000e+09;7.208002090454101562e+00
1.578132000000000000e+09;1.425143051147460938e+01;1.578153600000000000e+09;5.961265087127685547e+00
1.578135600000000000e+09;1.278051280975341797e+01;1.578157200000000000e+09;4.959763526916503906e+00
1.578139200000000000e+09;1.122591686248779297e+01;1.578160800000000000e+09;5.659465789794921875e+00
1.578142800000000000e+09;9.759521484375000000e+00;1.578164400000000000e+09;6.670709609985351562e+00
1.578146400000000000e+09;8.813108444213867188e+00;1.578168000000000000e+09;8.184738159179687500e+00
1.578150000000000000e+09;6.983881950378417969e+00;1.578171600000000000e+09;1.000253009796142578e+01
1.578153600000000000e+09;6.139444828033447266e+00;1.578175200000000000e+09;1.220234870910644531e+01
1.578157200000000000e+09;5.570210456848144531e+00;1.578178800000000000e+09;1.354054164886474609e+01
1.578160800000000000e+09;4.510776042938232422e+00;1.578182400000000000e+09;1.644381904602050781e+01
1.578164400000000000e+09;6.155109405517578125e+00;1.578186000000000000e+09;1.717432022094726562e+01
1.578168000000000000e+09;8.048088073730468750e+00;1.578189600000000000e+09;1.722056007385253906e+01
1.578171600000000000e+09;1.036516952514648438e+01;1.578193200000000000e+09;1.628542327880859375e+01
1.578175200000000000e+09;1.301614379882812500e+01;1.578196800000000000e+09;1.737061691284179688e+01
1.578178800000000000e+09;1.462526512145996094e+01;1.578200400000000000e+09;1.776895713806152344e+01
1.578182400000000000e+09;1.640278244018554688e+01;1.578204000000000000e+09;1.729850006103515625e+01
1.578186000000000000e+09;1.775678062438964844e+01;1.578207600000000000e+09;1.699041557312011719e+01
1.578189600000000000e+09;1.795954513549804688e+01;1.578211200000000000e+09;1.743947982788085938e+01
1.578193200000000000e+09;1.717194366455078125e+01;1.578214800000000000e+09;1.761784362792968750e+01
1.578196800000000000e+09;1.689145660400390625e+01;1.578218400000000000e+09;1.745439529418945312e+01
1.578200400000000000e+09;1.738920974731445312e+01;1.578222000000000000e+09;1.672246551513671875e+01
1.578204000000000000e+09;1.705867004394531250e+01;1.578225600000000000e+09;1.589924049377441406e+01
1.578207600000000000e+09;1.697267150878906250e+01;1.578229200000000000e+09;1.518938350677490234e+01
1.578211200000000000e+09;1.742829132080078125e+01;1.578232800000000000e+09;1.337746238708496094e+01
1.578214800000000000e+09;1.743492126464843750e+01;1.578236400000000000e+09;1.197656917572021484e+01
1.578218400000000000e+09;1.739452171325683594e+01;1.578240000000000000e+09;1.278754043579101562e+01
1.578222000000000000e+09;1.681103515625000000e+01;1.578243600000000000e+09;1.243698883056640625e+01
1.578225600000000000e+09;1.556624507904052734e+01;1.578247200000000000e+09;1.036104965209960938e+01
1.578229200000000000e+09;1.480417156219482422e+01;1.578250800000000000e+09;9.494955062866210938e+00
1.578232800000000000e+09;1.356354808807373047e+01;1.578254400000000000e+09;9.399529457092285156e+00
1.578236400000000000e+09;1.147198104858398438e+01;1.578258000000000000e+09;1.007575416564941406e+01
1.578240000000000000e+09;1.166597270965576172e+01;1.578261600000000000e+09;1.038893318176269531e+01
1.578243600000000000e+09;1.153735733032226562e+01;1.578265200000000000e+09;9.069174766540527344e+00
1.578247200000000000e+09;1.012973403930664062e+01;1.578268800000000000e+09;1.063272857666015625e+01
1.578250800000000000e+09;1.054758739471435547e+01;1.578272400000000000e+09;1.129718780517578125e+01
1.578254400000000000e+09;9.172748565673828125e+00;1.578276000000000000e+09;1.226318264007568359e+01
1.578258000000000000e+09;1.061590385437011719e+01;1.578279600000000000e+09;1.245027446746826172e+01
1.578261600000000000e+09;1.085651683807373047e+01;1.578283200000000000e+09;1.204381275177001953e+01
1.578265200000000000e+09;1.016928482055664062e+01;1.578286800000000000e+09;1.221527290344238281e+01
1.578268800000000000e+09;1.042465782165527344e+01;1.578290400000000000e+09;1.248613548278808594e+01
1.578272400000000000e+09;1.100914955139160156e+01;1.578294000000000000e+09;1.259250164031982422e+01
1.578276000000000000e+09;1.218728256225585938e+01;1.578297600000000000e+09;1.538636589050292969e+01
1.578279600000000000e+09;1.207684421539306641e+01;1.578301200000000000e+09;1.709554672241210938e+01
1.578283200000000000e+09;1.154803657531738281e+01;1.578304800000000000e+09;1.878422355651855469e+01
1.578286800000000000e+09;1.199248313903808594e+01;1.578308400000000000e+09;1.971688652038574219e+01
1.578290400000000000e+09;1.202798748016357422e+01;1.578312000000000000e+09;2.024589538574218750e+01
1.578294000000000000e+09;1.260515403747558594e+01;1.578315600000000000e+09;2.019524574279785156e+01
1.578297600000000000e+09;1.478189277648925781e+01;1.578319200000000000e+09;1.997653198242187500e+01
1.578301200000000000e+09;1.612658882141113281e+01;1.578322800000000000e+09;1.978571319580078125e+01
1.578304800000000000e+09;1.788062477111816406e+01;1.578326400000000000e+09;1.915802574157714844e+01
1.578308400000000000e+09;1.932217025756835938e+01;1.578330000000000000e+09;1.878830528259277344e+01
1.578312000000000000e+09;1.988148689270019531e+01;1.578333600000000000e+09;1.803670692443847656e+01
1.578315600000000000e+09;1.972676277160644531e+01;1.578337200000000000e+09;1.605675506591796875e+01
1.578319200000000000e+09;1.945314025878906250e+01;1.578340800000000000e+09;1.280556297302246094e+01
1.578322800000000000e+09;1.931894111633300781e+01;1.578344400000000000e+09;1.224822330474853516e+01
1.578326400000000000e+09;1.880653190612792969e+01;1.578348000000000000e+09;1.260975551605224609e+01
1.578330000000000000e+09;1.876796722412109375e+01;1.578351600000000000e+09;1.379746532440185547e+01
1.578333600000000000e+09;1.841555786132812500e+01;1.578355200000000000e+09;1.313595962524414062e+01
1.578337200000000000e+09;1.590065765380859375e+01;1.578358800000000000e+09;1.294782447814941406e+01
1.578340800000000000e+09;1.357093811035156250e+01;1.578362400000000000e+09;1.284939479827880859e+01
1.578344400000000000e+09;1.292436885833740234e+01;1.578366000000000000e+09;1.296730518341064453e+01
1.578348000000000000e+09;1.419829273223876953e+01;1.578369600000000000e+09;1.272467327117919922e+01
1.578351600000000000e+09;1.351429176330566406e+01;1.578373200000000000e+09;1.383179569244384766e+01
1.578355200000000000e+09;1.310445785522460938e+01;1.578376800000000000e+09;1.483415603637695312e+01
1.578358800000000000e+09;1.282650756835937500e+01;1.578380400000000000e+09;1.535292339324951172e+01
1.578362400000000000e+09;1.292920303344726562e+01;1.578384000000000000e+09;1.636170005798339844e+01
1.578366000000000000e+09;1.345032882690429688e+01;1.578387600000000000e+09;1.795199966430664062e+01
1.578369600000000000e+09;1.337833118438720703e+01;1.578391200000000000e+09;1.990105438232421875e+01
1.578373200000000000e+09;1.423694038391113281e+01;1.578394800000000000e+09;2.224535751342773438e+01
1.578376800000000000e+09;1.502731704711914062e+01;1.578398400000000000e+09;2.286205863952636719e+01
1.578380400000000000e+09;1.534357357025146484e+01;1.578402000000000000e+09;2.291037368774414062e+01
1.578384000000000000e+09;1.655333900451660156e+01;1.578405600000000000e+09;2.241187858581542969e+01
1.578387600000000000e+09;1.850330352783203125e+01;1.578409200000000000e+09;2.211207771301269531e+01
1.578391200000000000e+09;2.022542572021484375e+01;1.578412800000000000e+09;2.146159362792968750e+01
1.578394800000000000e+09;2.230717086791992188e+01;1.578416400000000000e+09;2.030251121520996094e+01
1.578398400000000000e+09;2.293844985961914062e+01;1.578420000000000000e+09;1.938371276855468750e+01
1.578402000000000000e+09;2.318109321594238281e+01;1.578423600000000000e+09;2.074977111816406250e+01
1.578405600000000000e+09;2.257460403442382812e+01;1.578427200000000000e+09;1.941951179504394531e+01
1.578409200000000000e+09;2.260964393615722656e+01;1.578430800000000000e+09;1.815304183959960938e+01
1.578412800000000000e+09;2.167422866821289062e+01;1.578434400000000000e+09;1.834193420410156250e+01
1.578416400000000000e+09;2.070551300048828125e+01;1.578438000000000000e+09;1.787550735473632812e+01
1.578420000000000000e+09;2.041506576538085938e+01;1.578441600000000000e+09;1.982075500488281250e+01
1.578423600000000000e+09;2.090978240966796875e+01;1.578445200000000000e+09;1.999576568603515625e+01
1.578427200000000000e+09;1.921341514587402344e+01;1.578448800000000000e+09;2.083865165710449219e+01
1.578430800000000000e+09;1.764151763916015625e+01;1.578452400000000000e+09;2.057104110717773438e+01
1.578434400000000000e+09;1.731432342529296875e+01;1.578456000000000000e+09;2.014157295227050781e+01
1.578438000000000000e+09;1.679550933837890625e+01;1.578459600000000000e+09;1.999219703674316406e+01
1.578441600000000000e+09;1.775959014892578125e+01;1.578463200000000000e+09;2.019532012939453125e+01
1.578445200000000000e+09;1.633644485473632812e+01;1.578466800000000000e+09;2.097361755371093750e+01
1.578448800000000000e+09;1.962689590454101562e+01;1.578470400000000000e+09;2.106008148193359375e+01
1.578452400000000000e+09;1.952871513366699219e+01;1.578474000000000000e+09;2.084180831909179688e+01
1.578456000000000000e+09;1.964788436889648438e+01;1.578477600000000000e+09;2.079117584228515625e+01
1.578459600000000000e+09;1.991131019592285156e+01;1.578481200000000000e+09;2.142374801635742188e+01
1.578463200000000000e+09;1.956463623046875000e+01;1.578484800000000000e+09;2.165701866149902344e+01
1.578466800000000000e+09;2.033579635620117188e+01;1.578488400000000000e+09;2.177599906921386719e+01
1.578470400000000000e+09;2.067529869079589844e+01;1.578492000000000000e+09;2.211303710937500000e+01
1.578474000000000000e+09;2.091715621948242188e+01;1.578495600000000000e+09;2.175121498107910156e+01
1.578477600000000000e+09;2.083378791809082031e+01;1.578499200000000000e+09;2.160828399658203125e+01
1.578481200000000000e+09;2.159606742858886719e+01;1.578502800000000000e+09;2.121888160705566406e+01
1.578484800000000000e+09;2.100230979919433594e+01;1.578506400000000000e+09;2.014435386657714844e+01
1.578488400000000000e+09;2.131102371215820312e+01;1.578510000000000000e+09;1.970172119140625000e+01
1.578492000000000000e+09;2.135549926757812500e+01;1.578513600000000000e+09;1.907382202148437500e+01
1.578495600000000000e+09;2.136297607421875000e+01;1.578517200000000000e+09;1.807947921752929688e+01
1.578499200000000000e+09;2.119926643371582031e+01;1.578520800000000000e+09;1.753729248046875000e+01
1.578502800000000000e+09;2.067329597473144531e+01;1.578524400000000000e+09;1.667578697204589844e+01
1.578506400000000000e+09;1.976580238342285156e+01;1.578528000000000000e+09;1.538574028015136719e+01
1.578510000000000000e+09;1.972228050231933594e+01;1.578531600000000000e+09;1.357648372650146484e+01
1.578513600000000000e+09;1.922030639648437500e+01;1.578535200000000000e+09;1.180911159515380859e+01
1.578517200000000000e+09;1.853132057189941406e+01;1.578538800000000000e+09;1.143963432312011719e+01
1.578520800000000000e+09;1.774608612060546875e+01;1.578542400000000000e+09;1.092660236358642578e+01
1.578524400000000000e+09;1.683465385437011719e+01;1.578546000000000000e+09;1.136734676361083984e+01
1.578528000000000000e+09;1.478223037719726562e+01;1.578549600000000000e+09;1.158226871490478516e+01
1.578531600000000000e+09;1.221245956420898438e+01;1.578553200000000000e+09;1.130549621582031250e+01
1.578535200000000000e+09;1.061305236816406250e+01;1.578556800000000000e+09;1.005016517639160156e+01
1.578538800000000000e+09;1.059046554565429688e+01;1.578560400000000000e+09;9.048556327819824219e+00
1.578542400000000000e+09;1.070062065124511719e+01;1.578564000000000000e+09;8.946572303771972656e+00
1.578546000000000000e+09;1.121935653686523438e+01;1.578567600000000000e+09;8.724790573120117188e+00
1.578549600000000000e+09;9.947144508361816406e+00;1.578571200000000000e+09;8.810866355895996094e+00
1.578553200000000000e+09;9.541790008544921875e+00;1.578574800000000000e+09;8.088575363159179688e+00
1.578556800000000000e+09;1.035186481475830078e+01;1.578578400000000000e+09;7.252466201782226562e+00
1.578560400000000000e+09;1.082274627685546875e+01;1.578582000000000000e+09;6.572258949279785156e+00
1.578564000000000000e+09;9.560441970825195312e+00;1.578585600000000000e+09;5.645741462707519531e+00
1.578567600000000000e+09;9.445501327514648438e+00;1.578589200000000000e+09;4.936869621276855469e+00
1.578571200000000000e+09;8.647865295410156250e+00;1.578592800000000000e+09;5.735048294067382812e+00
1.578574800000000000e+09;8.175921440124511719e+00;1.578596400000000000e+09;5.669628143310546875e+00
1.578578400000000000e+09;7.730210781097412109e+00;1.578600000000000000e+09;5.336826324462890625e+00
1.578582000000000000e+09;6.865129470825195312e+00;1.578603600000000000e+09;5.214402198791503906e+00
1.578585600000000000e+09;6.149744510650634766e+00;1.578607200000000000e+09;4.217773914337158203e+00
1.578589200000000000e+09;6.087359428405761719e+00;1.578610800000000000e+09;3.764824390411376953e+00
1.578592800000000000e+09;6.452392101287841797e+00;1.578614400000000000e+09;5.838131904602050781e+00
1.578596400000000000e+09;5.689300060272216797e+00;1.578618000000000000e+09;7.009757995605468750e+00
1.578600000000000000e+09;5.407278060913085938e+00;1.578621600000000000e+09;5.883397102355957031e+00
1.578603600000000000e+09;5.429704666137695312e+00;1.578625200000000000e+09;5.566515922546386719e+00
1.578607200000000000e+09;5.194170475006103516e+00;1.578628800000000000e+09;5.476346015930175781e+00
1.578610800000000000e+09;4.698037147521972656e+00;1.578632400000000000e+09;6.305749893188476562e+00
1.578614400000000000e+09;5.849236011505126953e+00;1.578636000000000000e+09;8.299034118652343750e+00
1.578618000000000000e+09;6.838670253753662109e+00;1.578639600000000000e+09;8.875810623168945312e+00
1.578621600000000000e+09;6.811138629913330078e+00;1.578643200000000000e+09;8.746139526367187500e+00
1.578625200000000000e+09;7.543803691864013672e+00;1.578646800000000000e+09;9.682665824890136719e+00
1.578628800000000000e+09;7.197587966918945312e+00;1.578650400000000000e+09;1.052520275115966797e+01
1.578632400000000000e+09;7.613663673400878906e+00;1.578654000000000000e+09;1.063557338714599609e+01
1.578636000000000000e+09;8.662879943847656250e+00;1.578657600000000000e+09;1.241707611083984375e+01
1.578639600000000000e+09;9.579888343811035156e+00;1.578661200000000000e+09;1.295912265777587891e+01
1.578643200000000000e+09;9.563981056213378906e+00;1.578664800000000000e+09;1.336510944366455078e+01
1.578646800000000000e+09;1.023296737670898438e+01;1.578668400000000000e+09;1.438360881805419922e+01
1.578650400000000000e+09;1.134377288818359375e+01;1.578672000000000000e+09;1.567748641967773438e+01
1.578654000000000000e+09;1.152845096588134766e+01;1.578675600000000000e+09;1.693206405639648438e+01
1.578657600000000000e+09;1.215167999267578125e+01;1.578679200000000000e+09;1.757844161987304688e+01
1.578661200000000000e+09;1.296819019317626953e+01;1.578682800000000000e+09;1.954236412048339844e+01
1.578664800000000000e+09;1.384322261810302734e+01;1.578686400000000000e+09;2.109418869018554688e+01
1.578668400000000000e+09;1.511278152465820312e+01;1.578690000000000000e+09;2.177692985534667969e+01
1.578672000000000000e+09;1.571865940093994141e+01;1.578693600000000000e+09;2.215933609008789062e+01
1.578675600000000000e+09;1.636582946777343750e+01;1.578697200000000000e+09;2.310380744934082031e+01
1.578679200000000000e+09;1.795834732055664062e+01;1.578700800000000000e+09;2.326329040527343750e+01
1.578682800000000000e+09;1.985696792602539062e+01;1.578704400000000000e+09;2.235956573486328125e+01
1.578686400000000000e+09;2.099525070190429688e+01;1.578708000000000000e+09;2.171966743469238281e+01
1.578690000000000000e+09;2.181969833374023438e+01;1.578711600000000000e+09;2.125070190429687500e+01
1.578693600000000000e+09;2.237235832214355469e+01;1.578715200000000000e+09;2.075657272338867188e+01
1.578697200000000000e+09;2.297114753723144531e+01;1.578718800000000000e+09;2.007231330871582031e+01
1.578700800000000000e+09;2.303293609619140625e+01;1.578722400000000000e+09;2.062900161743164062e+01
1.578704400000000000e+09;2.244086837768554688e+01;1.578726000000000000e+09;2.048086357116699219e+01
1.578708000000000000e+09;2.168964195251464844e+01;1.578729600000000000e+09;1.991253471374511719e+01
1.578711600000000000e+09;2.146775054931640625e+01;1.578733200000000000e+09;1.905840110778808594e+01
1.578715200000000000e+09;2.097958183288574219e+01;1.578736800000000000e+09;1.800736427307128906e+01
1.578718800000000000e+09;2.070387458801269531e+01;1.578740400000000000e+09;1.745505523681640625e+01
1.578722400000000000e+09;2.060150527954101562e+01;1.578744000000000000e+09;1.806517791748046875e+01
1.578726000000000000e+09;1.996059036254882812e+01;1.578747600000000000e+09;1.759222793579101562e+01
1.578729600000000000e+09;2.020606231689453125e+01;1.578751200000000000e+09;1.668044662475585938e+01
1.578733200000000000e+09;1.874609375000000000e+01;1.578754800000000000e+09;1.528122711181640625e+01
1.578736800000000000e+09;1.842654228210449219e+01;1.578758400000000000e+09;1.464696598052978516e+01
1.578740400000000000e+09;1.821403694152832031e+01;1.578762000000000000e+09;1.416214370727539062e+01
1.578744000000000000e+09;1.825922203063964844e+01;1.578765600000000000e+09;1.526191329956054688e+01
1.578747600000000000e+09;1.811430549621582031e+01;1.578769200000000000e+09;1.523963546752929688e+01
1.578751200000000000e+09;1.736362838745117188e+01;1.578772800000000000e+09;1.525816535949707031e+01
1.578754800000000000e+09;1.657374000549316406e+01;1.578776400000000000e+09;1.481312847137451172e+01
1.578758400000000000e+09;1.570490837097167969e+01;1.578780000000000000e+09;1.471155738830566406e+01
1.578762000000000000e+09;1.480653476715087891e+01;1.578783600000000000e+09;1.588741016387939453e+01
1.578765600000000000e+09;1.324404811859130859e+01;1.578787200000000000e+09;1.667150115966796875e+01
1.578769200000000000e+09;1.350078010559082031e+01;1.578790800000000000e+09;1.683315849304199219e+01
1.578772800000000000e+09;1.439195823669433594e+01;1.578794400000000000e+09;1.737559318542480469e+01
1.578776400000000000e+09;1.468700599670410156e+01;1.578798000000000000e+09;1.855294799804687500e+01
1.578780000000000000e+09;1.521652317047119141e+01;1.578801600000000000e+09;1.831736564636230469e+01
1.578783600000000000e+09;1.594668292999267578e+01;1.578805200000000000e+09;1.840589332580566406e+01
1.578787200000000000e+09;1.490227890014648438e+01;1.578808800000000000e+09;1.848202514648437500e+01
1.578790800000000000e+09;1.508864879608154297e+01;1.578812400000000000e+09;1.826185226440429688e+01
1.578794400000000000e+09;1.905861663818359375e+01;1.578816000000000000e+09;1.836341476440429688e+01
1.578798000000000000e+09;1.860520362854003906e+01;1.578819600000000000e+09;1.853036308288574219e+01
1.578801600000000000e+09;1.896243286132812500e+01;1.578823200000000000e+09;1.884975433349609375e+01
1.578805200000000000e+09;1.908832931518554688e+01;1.578826800000000000e+09;1.923559188842773438e+01
1.578808800000000000e+09;1.834320640563964844e+01;1.578830400000000000e+09;1.968210411071777344e+01
1.578812400000000000e+09;1.753487777709960938e+01;1.578834000000000000e+09;2.024847030639648438e+01
1.578816000000000000e+09;1.679763221740722656e+01;1.578837600000000000e+09;1.881940269470214844e+01
1.578819600000000000e+09;1.812086868286132812e+01;1.578841200000000000e+09;1.836532974243164062e+01
1.578823200000000000e+09;1.869876861572265625e+01;1.578844800000000000e+09;1.811954689025878906e+01
1.578826800000000000e+09;1.894648170471191406e+01;1.578848400000000000e+09;1.726268768310546875e+01
1.578830400000000000e+09;1.916248321533203125e+01;1.578852000000000000e+09;1.704019546508789062e+01
1.578834000000000000e+09;1.988970565795898438e+01;1.578855600000000000e+09;1.702803039550781250e+01
1.578837600000000000e+09;2.000124168395996094e+01;1.578859200000000000e+09;1.741716384887695312e+01
1.578841200000000000e+09;1.859837150573730469e+01;1.578862800000000000e+09;1.703040313720703125e+01
1.578844800000000000e+09;1.775431823730468750e+01;1.578866400000000000e+09;1.713094139099121094e+01
1.578848400000000000e+09;1.741645431518554688e+01;1.578870000000000000e+09;1.740475463867187500e+01
1.578852000000000000e+09;1.685458374023437500e+01;1.578873600000000000e+09;1.722500610351562500e+01
1.578855600000000000e+09;1.685338973999023438e+01;1.578877200000000000e+09;1.670694351196289062e+01
1.578859200000000000e+09;1.681514739990234375e+01;1.578880800000000000e+09;1.727293395996093750e+01
1.578862800000000000e+09;1.670932006835937500e+01;1.578884400000000000e+09;1.778841972351074219e+01
1.578866400000000000e+09;1.699486732482910156e+01;1.578888000000000000e+09;1.854458618164062500e+01
1.578870000000000000e+09;1.740505981445312500e+01;1.578891600000000000e+09;1.826052856445312500e+01
1.578873600000000000e+09;1.718046569824218750e+01;1.578895200000000000e+09;1.865673637390136719e+01
1.578877200000000000e+09;1.683624649047851562e+01;1.578898800000000000e+09;1.786499023437500000e+01
1.578880800000000000e+09;1.725592041015625000e+01;1.578902400000000000e+09;1.796150588989257812e+01
