1640995200.0;5.847102642059326;1641016800.0;6.354606628417969;1641038400.0;15.947467803955078
1640998800.0;5.156160831451416;1641020400.0;7.706063747406006;1641042000.0;17.40154457092285
1641002400.0;4.300588607788086;1641024000.0;9.640130996704102;1641045600.0;19.671428680419922
1641006000.0;4.756998062133789;1641027600.0;11.147811889648438;1641049200.0;20.297149658203125
1641009600.0;5.362238883972168;1641031200.0;12.149224281311035;1641052800.0;18.52031898498535
1641013200.0;5.908071517944336;1641034800.0;13.596246719360352;1641056400.0;16.587631225585938
1641016800.0;6.4036030769348145;1641038400.0;15.598599433898926;1641060000.0;13.752073287963867
1641020400.0;8.096250534057617;1641042000.0;18.657669067382812;1641063600.0;12.612462997436523
1641024000.0;9.765085220336914;1641045600.0;19.354150772094727;1641067200.0;12.112825393676758
1641027600.0;11.39804458618164;1641049200.0;19.939138412475586;1641070800.0;12.35072135925293
1641031200.0;12.346187591552734;1641052800.0;17.855436325073242;1641074400.0;13.008458137512207
1641034800.0;13.577375411987305;1641056400.0;15.103324890136719;1641078000.0;12.835390090942383
1641038400.0;15.361333847045898;1641060000.0;14.195721626281738;1641081600.0;12.116621971130371
1641042000.0;18.42635154724121;1641063600.0;12.288846969604492;1641085200.0;11.718363761901855
1641045600.0;19.68349266052246;1641067200.0;11.079828262329102;1641088800.0;12.698308944702148
1641049200.0;19.774267196655273;1641070800.0;10.95619010925293;1641092400.0;13.126116752624512
1641052800.0;18.63652229309082;1641074400.0;11.96259880065918;1641096000.0;13.24461841583252
1641056400.0;15.773966789245605;1641078000.0;12.266298294067383;1641099600.0;13.789770126342773
1641060000.0;13.907724380493164;1641081600.0;11.764372825622559;1641103200.0;13.207616806030273
1641063600.0;12.46873950958252;1641085200.0;11.529474258422852;1641106800.0;13.21259593963623
1641067200.0;11.7294921875;1641088800.0;12.223283767700195;1641110400.0;12.586556434631348
1641070800.0;13.0809326171875;1641092400.0;12.908921241760254;1641114000.0;13.29584789276123
1641074400.0;12.344710350036621;1641096000.0;13.042180061340332;1641117600.0;13.865741729736328
1641078000.0;12.02088451385498;1641099600.0;13.170140266418457;1641121200.0;14.175152778625488
1641081600.0;12.173002243041992;1641103200.0;13.448331832885742;1641124800.0;13.47914981842041
1641085200.0;12.246506690979004;1641106800.0;13.101301193237305;1641128400.0;12.597461700439453
1641088800.0;12.684247970581055;1641110400.0;13.286197662353516;1641132000.0;11.90523624420166
1641092400.0;12.008731842041016;1641114000.0;13.668417930603027;1641135600.0;11.253857612609863
1641096000.0;12.67072868347168;1641117600.0;13.86304759979248;1641139200.0;11.111943244934082
1641099600.0;13.2947416305542;1641121200.0;14.1485013961792;1641142800.0;10.023430824279785
1641103200.0;13.498732566833496;1641124800.0;13.68375015258789;1641146400.0;10.339853286743164
1641106800.0;13.26657485961914;1641128400.0;12.511186599731445;1641150000.0;9.805997848510742
1641110400.0;13.585953712463379;1641132000.0;11.885612487792969;1641153600.0;10.108560562133789
1641114000.0;13.90539264678955;1641135600.0;11.468501091003418;1641157200.0;10.614763259887695
1641117600.0;13.61919116973877;1641139200.0;11.1110258102417;1641160800.0;11.03167724609375
1641121200.0;13.829978942871094;1641142800.0;10.575643539428711;1641164400.0;10.969515800476074
1641124800.0;13.723941802978516;1641146400.0;10.363699913024902;1641168000.0;11.554399490356445
1641128400.0;13.384499549865723;1641150000.0;10.152189254760742;1641171600.0;10.411349296569824
1641132000.0;13.0018310546875;1641153600.0;9.7002592086792;1641175200.0;9.93624496459961
1641135600.0;12.66203498840332;1641157200.0;10.11758041381836;1641178800.0;9.647587776184082
1641139200.0;12.01041316986084;1641160800.0;11.699421882629395;1641182400.0;9.474644660949707
1641142800.0;11.22726821899414;1641164400.0;11.727270126342773;1641186000.0;13.280227661132812
1641146400.0;10.804509162902832;1641168000.0;10.91196060180664;1641189600.0;14.844661712646484
1641150000.0;11.08568286895752;1641171600.0;10.277743339538574;1641193200.0;14.515018463134766
1641153600.0;10.023838996887207;1641175200.0;10.159675598144531;1641196800.0;13.086283683776855
1641157200.0;10.507184982299805;1641178800.0;9.655464172363281;1641200400.0;13.23282527923584
1641160800.0;11.029388427734375;1641182400.0;9.46737289428711;1641204000.0;12.979996681213379
1641164400.0;10.331656455993652;1641186000.0;13.066439628601074;1641207600.0;13.350491523742676
1641168000.0;12.248190879821777;1641189600.0;12.991812705993652;1641211200.0;12.119672775268555
1641171600.0;11.976816177368164;1641193200.0;13.777728080749512;1641214800.0;12.812828063964844
1641175200.0;10.943675994873047;1641196800.0;12.078462600708008;1641218400.0;15.024820327758789
1641178800.0;10.062666893005371;1641200400.0;12.328302383422852;1641222000.0;15.912386894226074
1641182400.0;11.739870071411133;1641204000.0;12.772457122802734;1641225600.0;15.895308494567871
1641186000.0;11.875309944152832;1641207600.0;12.872038841247559;1641229200.0;16.778379440307617
1641189600.0;11.42526912689209;1641211200.0;12.898971557617188;1641232800.0;17.905120849609375
1641193200.0;13.877002716064453;1641214800.0;12.77405834197998;1641236400.0;17.980224609375
1641196800.0;12.91002368927002;1641218400.0;16.852018356323242;1641240000.0;18.008853912353516
1641200400.0;11.854578018188477;1641222000.0;15.480283737182617;1641243600.0;18.742385864257812
1641204000.0;12.660395622253418;1641225600.0;15.967338562011719;1641247200.0;18.307519912719727
1641207600.0;12.869331359863281;1641229200.0;16.6860408782959;1641250800.0;19.082103729248047
1641211200.0;12.628667831420898;1641232800.0;17.84784698486328;1641254400.0;19.264690399169922
1641214800.0;13.428688049316406;1641236400.0;18.701480865478516;1641258000.0;18.47321319580078
