-8.555249966864758582e-01 -7.790910982594130285e-01 -6.554375413189699184e-01 -5.526535831256528253e-01 -5.289014102661252492e-01 5.002809506912881510e+00 -8.575872146384145855e-01 -2.098159937961098453e+00 -8.097083512624482227e-01 -1.127381992986719039e+00 -1.619906092852914314e+00
-9.978562389362185536e-01 -1.200388620622718339e+00 -1.286935334911385898e+00 -1.118495222506449061e+00 -9.342987835728545631e-01 7.862408967063786669e+00 -1.854222731339280617e-01 -1.982856443618399522e+00 2.800869764808234241e-01 -1.585373110076476078e+00 -1.749850808319006745e+00
2.463222626951229177e-01 2.612067988503117277e-01 2.723855627056025464e-01 2.816543969121433899e-01 3.134721582813200791e-01 1.362222170546574063e+01 7.711206653780762199e-01 -1.818770612166966227e+00 -4.389911036819652557e-01 -1.710545730020625321e-01 7.035929652053461991e-01
-1.390805459041550618e+00 -1.440836335938918689e+00 -1.336678932479587134e+00 -1.267714631076105380e+00 -1.059916019562610723e+00 1.080540261813868597e+01 4.655367719336312438e-01 -1.871190618854798871e+00 7.054565886042363232e-01 -1.284305887479434194e+00 -1.162132403962744753e+00
1.235114482065200692e+00 1.234249584176299264e+00 1.219973538150397552e+00 1.197048367849802952e+00 1.160516917319012853e+00 3.288717567893016724e+00 -1.562909977048216437e+00 -2.219151340701125186e+00 -6.574267226025092281e-01 7.389634254877514019e-01 7.305353059379510183e-01
-1.950998095474669514e+00 -1.971497371466176762e+00 -1.981165285947771304e+00 -2.022969437199633180e+00 -2.086304965006145817e+00 7.065448910798078686e+00 -1.038007209590866564e-01 -1.968855043666820626e+00 -6.156917248669090403e-01 -2.748569303559562638e-01 -8.459972693371811125e-01
1.444101444062705797e+00 1.576970545239603005e+00 1.599475275523959850e+00 1.448506506321589837e+00 1.366307848356862031e+00 4.204816147304984320e+00 -1.398572392783740126e+00 -2.190960793191878864e+00 3.836937696889340388e-01 -1.076546352493540359e+00 -4.123692746726056457e-01
-1.545852625368921318e+00 -1.766041589764583364e+00 -1.878598201038036652e+00 -1.915410230562774485e+00 -1.946341911360943477e+00 5.456309095056147029e+00 -4.751975576785591460e-01 -2.032564634002981041e+00 2.211402111174653129e+00 -1.087729456045363641e+00 -1.119842058516213046e-01
1.716677276325395685e-02 8.067668718125781124e-02 4.077240142431001746e-02 1.098188362767085202e-01 1.119124297019411657e-01 1.204872776925921407e+01 4.835393657828666591e-01 -1.868102445327921135e+00 -4.612754992282523947e-01 -3.268327659865291057e-01 6.664303537539382205e-01
6.801006520317015580e-01 7.442089533177856930e-01 8.453407614677949100e-01 9.370154236657650682e-01 8.947970290326017206e-01 7.042545982182271125e+00 -7.168783111943231035e-01 -2.074022665618512118e+00 -3.230585933960960499e-01 1.180844435112989421e+00 1.763280346361659479e-01
4.784164579177015320e+00 4.750283555701223293e+00 4.682890559214870407e+00 4.641790856418057665e+00 4.560714640957061583e+00 9.479890230766178760e+00 -9.644631562233892952e-01 -2.116493487905449999e+00 -4.037333975445050460e-01 8.808158287224449046e-01 5.461196693524248413e-01
-2.183097220264325511e+00 -2.198291353277184612e+00 -2.140883262104875229e+00 -2.072865590554676896e+00 -2.029215189600510172e+00 3.329959524020632777e+00 -8.923503773994989619e-01 -2.104123227465286572e+00 2.830807041911247990e-01 -1.027227703660938074e+00 -3.592313177053685913e-01
-6.429460786660901039e-02 7.087365317873658976e-02 1.507021941539488930e-01 9.171542110448961671e-02 3.213626400709657799e-02 1.205524947092322385e+01 5.094311440974497174e-01 -1.863660957338774571e+00 4.351692638171541505e-01 1.355520270119282000e-01 6.423186835191759814e-01
-4.851913758715481473e-01 -4.961172183607399644e-01 -5.728754409944518677e-01 -6.301399064913822956e-01 -7.213871892315757428e-01 5.786426860640276892e+00 -6.696293551583505366e-01 -2.065917557186645936e+00 -8.822617708609754861e-02 -9.727839380857344898e-02 3.966892998121542280e-01
-1.077889523020583162e+00 -9.110600267155103404e-01 -7.864444593145275553e-01 -6.958460559478008012e-01 -5.827761359588181644e-01 7.094651075261857009e+00 -4.129184082520824806e-01 -2.021881239035235645e+00 -3.695090934456938814e-01 -4.681067144458201934e-01 -3.018135247457988668e-01
1.127103936694840547e+00 1.142257803823431672e+00 1.159894443553096677e+00 1.190814082358444326e+00 1.150997002097544630e+00 2.877222478488744795e+00 -1.647764579935703688e+00 -2.233707339712454498e+00 -7.621402815838215217e-01 1.031791535606129795e+00 8.056250637395400149e-01
-6.200720847434539884e-01 -7.102673708599054336e-01 -9.631520605585516259e-01 -9.075295409043784289e-01 -7.131111519620725314e-01 1.353326266300000036e+01 9.653472849825011082e-01 -1.785452885293805858e+00 -2.341734564019758713e-01 -9.227776340695806878e-01 -1.017390080032577915e+00
2.260388999164261448e-01 3.312299025920274476e-01 4.240837161334436445e-01 5.357185773185508815e-01 5.264912600311202340e-01 4.907887328762680745e+00 -1.098611468371756716e+00 -2.139505353291139222e+00 5.895076433276714711e-01 -1.089653934925397971e+00 -4.005845755809494535e-01
2.001905383499792634e+00 1.959729246953671344e+00 1.862105618091415282e+00 1.802140285470613890e+00 1.740878175441092912e+00 3.421152196778259214e+00 -1.664787710171654167e+00 -2.236627495584408543e+00 7.304950174556377185e-01 1.412832289523965112e+00 1.108038705231948695e+00
1.529740185677979758e+00 1.601505076936706962e+00 1.666369336463892736e+00 1.680847378067537035e+00 1.716320892489243688e+00 7.908370569375491321e+00 -7.188939756061870634e-01 -2.074368433652157506e+00 -7.659848886010041102e-01 9.369375253198828357e-01 1.171161991346142628e+00
1.901727260808793618e+00 2.121600971170228167e+00 2.012481685838548806e+00 1.877972219312944668e+00 1.794006286586501187e+00 6.310439672542716316e+00 -1.048204886041104400e+00 -2.130858584140121081e+00 1.781127475079084643e+00 -1.373263985929765285e+00 -7.117933294504572017e-02
1.993535776052703490e+00 2.064939962514360516e+00 2.128842663959900516e+00 2.114586843912648728e+00 2.093891652965552019e+00 1.027577390984762395e+01 -2.960798528143664954e-01 -2.001838697563542269e+00 -4.124762669701816931e-01 1.087004273810252997e+00 1.125219590037142003e+00
-9.809310813681721974e-01 -1.087813090526451587e+00 -1.140331498650471342e+00 -1.238874239293879853e+00 -1.284732770909385868e+00 8.902829973007868603e+00 1.192149585179448357e-01 -1.930598827745536150e+00 -5.207547244548501597e-01 1.134357910789559165e+00 -2.147659137170896682e-01
-5.627914974806427217e-01 -5.084846841854896438e-01 -5.004818420959925573e-01 -4.359355907561434651e-01 -3.897904522978879460e-01 2.308796707683410609e+00 -1.460002046519323082e+00 -2.201498465264036142e+00 -6.857298504356041935e-01 -6.528039007340649125e-01 1.362994700127315495e+00
-1.160700026068205659e+00 -1.145415727911050174e+00 -1.155623877949396361e+00 -1.137489409351310377e+00 -1.123587126942694470e+00 4.642764836334717593e+00 -8.048832257093861964e-01 -2.089119070587514226e+00 -7.165581851848081829e-01 -1.076652148438335788e+00 -1.265720447249912173e+00
1.120066712526884695e-01 1.825738718458625731e-01 2.399489816047498392e-01 4.093408277506076498e-01 3.944791494017793054e-01 1.693709215445261407e+01 1.459463941989219249e+00 -1.700691878511324973e+00 -4.969913595795643624e-01 -6.304165426700838459e-01 1.371050030924986229e-01
-2.531522163559201566e+00 -2.560052252238974813e+00 -2.490151138574018930e+00 -2.467104256807542306e+00 -2.446493636678630068e+00 5.625894400020201580e+00 -3.534667997976423948e-01 -2.011682881793116273e+00 4.622557820640033066e-02 -3.268895978175039296e-01 7.642303009692122950e-01
-9.965452389164312086e-01 -1.157255812044152954e+00 -1.157542400958606388e+00 -1.375218629097368028e+00 -1.526044344677902398e+00 8.084761427432072267e+00 1.887973172302448389e-03 -1.950725154716365095e+00 2.321263683936356959e+00 -9.856323695667258411e-01 -1.924725028090409906e-01
5.202002204953476427e-01 5.669100639679839349e-01 5.479430365920150425e-01 5.585964138469752260e-01 6.563679632003697195e-01 1.353437851503576717e+01 6.873890681948655601e-01 -1.833133970244688049e+00 -6.572226460406670467e-01 -2.408085602964348260e-01 7.101087525500617836e-01
5.774483185957997033e-01 5.635947715367941591e-01 5.472018540288977606e-01 5.549113254202628909e-01 5.967702899427819174e-01 3.917105904119441817e+00 -1.316246377982733140e+00 -2.176838549385741839e+00 -7.724919079635313990e-01 1.310495101250414018e+00 -6.526181348526561843e-01
-5.328162092993037335e-01 -7.678237814112620629e-01 -7.799840260545173320e-01 -8.210523024456927166e-01 -7.930442487908869742e-01 1.025077570934424109e+01 3.054109940730239114e-01 -1.898658671086659533e+00 1.486883996425818921e+00 -7.378377944950288425e-01 -6.973787075941072500e-01
1.813378947542582775e+00 1.857635275847422607e+00 1.921397938491932189e+00 2.010038931775852689e+00 2.040666552265542055e+00 5.862265438278451590e+00 -1.226572504499604088e+00 -2.161455850400121559e+00 -6.736566651876946255e-01 1.413410144888623821e+00 1.187284822638488890e+00
-3.291922122584454158e-01 -5.733300771675498009e-01 -9.062875173811149043e-01 -1.080941745075719274e+00 -9.935684006821889902e-01 5.495352701144449625e+00 -6.607933721024765727e-01 -2.064401828443022779e+00 5.429073124498147163e-01 -9.975157090189323839e-01 -3.314308071881014728e-01
4.974501856830315649e-01 5.070654969044058324e-01 4.987602907997264468e-01 4.757433221461265238e-01 4.204480953222634598e-01 6.730172244680513671e+00 -6.959987608210573828e-01 -2.070440977598673626e+00 -5.137197248232887592e-01 7.457689652463015406e-01 -7.370495414569251391e-01
-4.900216668112548635e-01 -5.434477349523656464e-01 -5.673758083283626519e-01 -5.750630623218231374e-01 -5.787384489104423491e-01 5.403166123861021575e+00 -7.725158462166493711e-01 -2.083566754886734262e+00 -6.682237358771366820e-01 -6.288504278914889278e-01 -1.485819487478161172e+00
-1.330622617149495868e-01 -1.175542717019465166e-01 -1.660249144051439141e-01 -1.996360768583668177e-01 -2.316107189148547962e-01 1.112654493036473724e+01 3.716359527489443981e-01 -1.887298410120142877e+00 -4.359836846581731651e-01 -4.696715734831350408e-01 3.846213589630893548e-01
5.928202755553866332e-01 5.854654122087772361e-01 5.085067299418798425e-01 4.680935858210230616e-01 4.422777958767750150e-01 3.157099339762453383e+00 -1.456567024221893769e+00 -2.200909219902395630e+00 -1.144269163125989225e-01 1.423228054844061008e+00 4.964136982555426014e-01
-1.212719956655382791e+00 -1.479082427097732300e+00 -1.711135830083928777e+00 -1.785039132437390652e+00 -1.762725789028585011e+00 7.884871177655558228e+00 -3.050802438353563545e-03 -1.951572354637873152e+00 5.619326226092573595e-01 -1.232699646472055210e+00 -1.549540175984293056e+00
-1.377041103381343445e-01 -1.503737422012234592e-01 -1.124863520236688841e-01 -3.747222649689346125e-02 9.885541023268686750e-03 7.454021416533045397e+00 -4.609901347753320167e-01 -2.030127485908527873e+00 6.261623951504619034e-02 1.222976840512212560e+00 -2.998973547766204395e-01
-8.957069031357134392e-01 -8.961335951826299162e-01 -8.598543896481071203e-01 -7.942620515974584405e-01 -7.249490347567763004e-01 1.103680640214906461e+01 4.466184235670556113e-01 -1.874435881347924937e+00 -1.934869883549530378e-01 -5.823460912832872927e-01 4.368134948704654463e-01
-8.135662972879994514e-01 -8.197803528875088341e-01 -8.372936120979311836e-01 -9.156070547295219741e-01 -9.929785386160276950e-01 3.887865253259962461e+00 -9.887520049961183721e-01 -2.120660008597214485e+00 -1.628037624653137228e-01 -3.525338025508731876e-01 2.532098720843158901e-01
7.286723393416684180e-01 6.916313852729041312e-01 5.598256600920930026e-01 4.818874882850866515e-01 4.423823770942213462e-01 7.093048751124904072e+00 -6.216604961391956063e-01 -2.057688956254022816e+00 8.910295302194147782e-01 1.331118465881280688e+00 4.091575498875492656e-01
-2.288987387861755707e+00 -2.328063156675461265e+00 -2.296990669610855296e+00 -2.298008607976414375e+00 -2.279773829401924967e+00 9.777911976784082526e+00 4.983221614886252371e-01 -1.865566597508763413e+00 7.350925945952204721e-01 -9.803851752418604182e-01 -9.031639084250729921e-01
6.985807412755339341e-01 7.617011573010945558e-01 7.589705444321843686e-01 6.365393074008617313e-01 4.063432964654918877e-01 1.719105388348894081e+01 1.510499883036031443e+00 -1.691937148866255791e+00 2.513310143526800711e-01 -6.442414500345639006e-01 5.172065104441327943e-01
-1.930461577016704539e-02 -5.546802933061576596e-02 -1.005459954155183411e-01 -9.314598891830556948e-02 -1.695743715351808178e-01 9.036754596951180218e+00 -9.145048331087919646e-02 -1.966736478015934875e+00 -3.141171484621382848e-01 7.890509416682346400e-01 -8.145753166588949323e-01
-2.389295399338095649e+00 -2.301158804729134921e+00 -2.346222701553783541e+00 -2.493303483974469437e+00 -2.555703760450960704e+00 5.010844787165158465e+00 -4.584092813138571643e-01 -2.029684765076005704e+00 -2.672297742384921460e-01 -5.421231885696637942e-01 2.032009336253866871e-01
-2.245098212135518523e+00 -2.111178143982054944e+00 -2.006859729647660906e+00 -2.018650788399215301e+00 -2.026384415849131759e+00 9.887873059522798158e+00 4.615868613087396599e-01 -1.871868188405469091e+00 -9.488812370319681111e-02 -3.613761027935695758e-01 -7.571707897235896434e-01
-8.664380225086580900e-01 -8.641180981494203106e-01 -8.675037726911460911e-01 -9.214593030603589474e-01 -1.015856001821615395e+00 1.718515973691728593e+00 -1.442392181373716831e+00 -2.198477660606109385e+00 2.141545220046491560e-01 9.005848559933802289e-01 9.806057692915847168e-01
-9.391637428436365453e-02 -1.958421848533515031e-01 -4.727242645085890094e-01 -7.612012846113868081e-01 -8.164585050580307479e-01 6.572419954125089170e+00 -4.691116847604614448e-01 -2.031520660462779126e+00 9.406342430059949633e-01 -7.537504359734923387e-01 -6.615887042602835999e-01
-9.167592524215932848e-01 -8.547131493370186961e-01 -9.273636060644386836e-01 -1.034062852410232880e+00 -1.107347465368228701e+00 9.682327571567986624e+00 2.495152646923124440e-01 -1.908247051138146189e+00 7.861769309613358958e-01 8.469073580164758475e-02 6.556280704825518946e-01
4.752868159587794739e-03 1.213830182642259246e-02 -1.120065008926084266e-01 -1.422329536402383021e-01 -1.424437743199317152e-01 9.601569464333346460e+00 2.673670077701496839e-02 -1.946462592142987669e+00 2.674476439672155426e+00 1.178739770352268401e+00 7.431765804118771745e-01
1.012224251828920840e+00 1.068112257956957079e+00 1.041860535879093996e+00 9.837034261961296044e-01 9.328831702551028116e-01 1.607142584683996134e+01 1.159279271753888674e+00 -1.752185699877212954e+00 -1.339052182955687009e-01 -2.379033668647979327e-01 -1.998304008858602099e-01
-3.227300680605956540e+00 -3.503834998843880832e+00 -3.579103358175616645e+00 -3.581027898222918449e+00 -3.471625603532057180e+00 5.799722484824920699e+00 -1.165276003565636209e-01 -1.971038218622840565e+00 9.998914125831959154e-01 -7.688090303623211774e-01 4.723013406300720363e-02
2.275868688372001625e+00 2.303395226011421215e+00 2.326575472918808618e+00 2.328330250816601055e+00 2.358999983298355474e+00 7.823141932050109659e+00 -8.728340527330672449e-01 -2.100775387832757080e+00 -5.284964893323698121e-01 1.404362137251933929e+00 9.132602206225136632e-01
-1.070147508553893401e+00 -1.210306269794626965e+00 -1.288091718286385579e+00 -1.310268562603956966e+00 -1.351718003562726089e+00 1.776809658982667406e+00 -1.372622387393019450e+00 -2.186509316902347067e+00 -6.805907921446873177e-01 -1.075791171776911526e+00 -1.512050417389086299e+00
-3.253940613137416005e-01 -2.264576302258400620e-01 -3.205962223566242164e-01 -2.311324981857416916e-01 -2.571181568202693390e-01 1.553085526732655985e+01 1.297914487098464908e+00 -1.728404148979299171e+00 1.686196409921194128e+00 -9.523818825422224466e-01 -1.377050531442902237e+00
7.892841268675008237e-01 7.829205300778597776e-01 7.507351821406064163e-01 7.307729142678150991e-01 7.012676488340854331e-01 4.688945419523330216e+00 -1.175695969386009843e+00 -2.152728465324791340e+00 -7.289257462330319681e-01 -2.079175738099431126e+00 -1.992167855633260265e+00
4.130319811377791694e+00 4.181368531281740353e+00 4.200883473839885696e+00 4.183082077409018495e+00 4.152654970452898553e+00 9.162046854473111068e+00 -9.557132324494109765e-01 -2.114992521812047332e+00 -2.340722522753334034e-01 -8.709739778090286322e-02 3.726812581350435472e-01
4.543305944260016993e+00 4.510004184931040605e+00 4.278993185669525801e+00 4.039111498551148038e+00 3.752076452230100223e+00 1.246901437062071238e+01 -1.542721796713868165e-01 -1.977512941743259534e+00 1.736978277262608006e-01 -1.848505592363739736e-01 4.489035921785681366e-03
6.505057311790171104e-01 6.578113770630397150e-01 6.337493143576279353e-01 5.869433155938378333e-01 5.162810856277614269e-01 2.939643788571982608e+00 -1.499623609771618682e+00 -2.208295167103444978e+00 -8.078944004574964977e-01 -5.835693923023116403e-01 -3.464640145673731353e-01
-4.402779553767781628e-01 -3.101039037283758182e-01 -2.372176143358267209e-01 -5.148227601966315348e-01 -7.312613564831538238e-01 1.124198570541450337e+01 5.012539856007635075e-01 -1.865063671003595935e+00 -2.434611855585107065e-01 -7.443516855063240234e-01 -1.000417428881897886e+00
-1.712904964956569964e+00 -1.829662838391252988e+00 -1.878597750754134488e+00 -1.743953418427434121e+00 -1.574448622808443110e+00 4.535438088479879504e+00 -7.570021842742505891e-01 -2.080905533925096584e+00 6.247882731843231729e-01 -1.581666671527023338e+00 -1.488193939070112437e+00
-9.500903505497211299e-01 -9.287730449796177679e-01 -1.108792525785965433e+00 -1.105174903375845119e+00 -9.667647622820635389e-01 1.279588136001317444e+01 8.719731003486490550e-01 -1.801470337417365508e+00 -4.259164948360412706e-01 -8.544675618828261043e-02 -1.421195840901725016e-01
-3.297464573634895646e-01 -3.063054210817615641e-01 -2.846359440364482074e-01 -2.813976007856723305e-01 -2.819144121502046296e-01 3.152887873680599196e+00 -1.303779910051379831e+00 -2.174700045536702486e+00 -8.459016539766516241e-01 6.476379659036201053e-01 -6.698158734745565113e-01
-2.077645663207069671e+00 -2.014251690568554576e+00 -1.855582354203618056e+00 -1.769587654699275703e+00 -1.837738946458015832e+00 1.024355966848732891e+01 5.059340637208168401e-01 -1.864260848172890617e+00 -7.594320013146977910e-01 -8.888064271357914992e-01 -1.402638372122554822e+00
9.216798516022145504e-01 9.609810266057291495e-01 1.071648928661192768e+00 1.161287587921286280e+00 1.215097314917235494e+00 7.495692260901485326e+00 -7.052659464855124405e-01 -2.072030675043237125e+00 -8.068113894014222742e-01 9.100599814740603088e-01 9.806964514222291651e-01
-2.136751935497922084e+00 -2.165921515467376324e+00 -2.187812301787161573e+00 -2.176659870033848865e+00 -2.159292769485143815e+00 3.893228764050622903e+00 -7.623012256340926385e-01 -2.081814534004882145e+00 -3.188365270489904590e-01 -1.028664832424217357e+00 -9.848755350315263613e-01
-1.835443047204969036e-01 -2.226231250648944004e-01 -2.251510228118861479e-01 -2.037636900998034128e-01 -2.037645050456980689e-01 4.633922976517816927e+00 -1.016787196086127443e+00 -2.125469178635163381e+00 -9.014549735644844519e-01 -2.626189395708089958e+00 -2.456642724023958557e+00
-7.219642865574553703e-01 -6.768478224902422236e-01 -5.589785456258968832e-01 -4.747172321149195073e-01 -4.624376691912245319e-01 6.931583987023342885e+00 -4.765933329644739813e-01 -2.032804065960593487e+00 -3.927002569369925644e-01 -3.521374266515852614e-01 5.408163041208940980e-01
-2.039071991543952578e+00 -2.438795046349750084e+00 -2.715135292332151451e+00 -2.920179263445076501e+00 -2.974449085940983561e+00 3.247243045963397190e+00 -7.325048312384258020e-01 -2.076703246312691320e+00 1.267099596986440035e+00 -1.410051077600229519e+00 -9.387958455556277837e-01
-1.886870711830469283e+00 -1.945105803212600737e+00 -1.824036525444078460e+00 -1.747780530145310651e+00 -1.753715983908457288e+00 1.028387999138353592e+01 4.876376483969694364e-01 -1.867399423975524941e+00 1.207531494617514189e+00 -5.053716866156794385e-01 1.954437909392061079e-01
1.663924524721554832e+00 1.745594228531968328e+00 1.821626218041540346e+00 1.826762450639609181e+00 1.779372353036607679e+00 5.620547034000026088e+00 -1.211024727345896501e+00 -2.158788777298880301e+00 -8.320033066393258681e-01 8.976932901077850913e-01 8.717231944101083707e-01
2.767096497637342445e-01 2.571285327756210881e-01 2.264533432476349417e-01 1.714904444118247606e-01 1.620009017095748738e-01 3.199144783363268019e+00 -1.384979651083414476e+00 -2.188629087803857232e+00 1.151103408528231231e-01 1.661025315179993411e+00 8.127634421668793463e-01
-2.335827361602977881e-01 -1.960277886442174100e-01 -2.035681301095929041e-01 -2.411722315280387108e-01 -2.697752460954027098e-01 4.490994500133022704e+00 -1.027298734958123294e+00 -2.127272333021863471e+00 -6.121220883485876119e-01 -1.878202925932484502e-01 -1.086058344438957990e+00
-1.811323414901435391e-01 -1.415437028293399790e-01 -1.443050139023306366e-01 -1.103989613530624442e-01 -1.324852886043793587e-01 9.279199110389894756e+00 -5.795625956656462463e-02 -1.960990862915314770e+00 1.964672378615166526e-01 -1.965014083686539847e-01 9.499667206274826636e-01
4.805140123123343154e-01 5.090227497382017186e-01 6.150282834637695872e-01 7.197254164625854767e-01 8.172012713873076928e-01 3.798054922634020780e+00 -1.390861065902292415e+00 -2.189637988504298249e+00 -5.086626580553368360e-01 -5.962424300951565392e-01 -1.338001000582833111e+00
1.301544571506775272e+00 1.307163999001694998e+00 1.325231151138194230e+00 1.359241722103953443e+00 1.321911714414440331e+00 8.619629417952213046e+00 -4.855104409831062506e-01 -2.034333710918985627e+00 1.007355026192925940e-01 1.642226648214921481e+00 1.059373060622802676e+00
-1.076620941855530367e+00 -1.087528754060241187e+00 -1.080943285471773541e+00 -1.073578840568971460e+00 -1.068584599997599804e+00 4.294326367680092460e+00 -9.240208890664659558e-01 -2.109556002127186858e+00 -1.828359137375567267e-01 -4.492644606370904681e-01 7.162057676837078057e-01
-1.118273040392846251e+00 -1.146247415384033408e+00 -1.138854916775503545e+00 -1.094976579123026150e+00 -1.135822438235193799e+00 1.186711149269429733e+01 7.128949882949512373e-01 -1.828758672557511566e+00 -2.099988528951822198e-01 -3.123417060229504716e-01 7.379824548818386676e-01
-2.201707550573043015e+00 -2.084452838254189810e+00 -1.847916798146588047e+00 -1.694582135863105465e+00 -1.696914449187807206e+00 8.529739706758064699e+00 1.065519685902614755e-01 -1.932771043071465966e+00 8.457291378111977953e-03 -4.687332181844627299e-01 -6.285323130603046593e-01
-1.372334597531611022e+00 -1.322323294274944105e+00 -1.236857726101127319e+00 -1.064600795009358558e+00 -9.543945404832138157e-01 6.879695935927776951e+00 -3.857618300482323903e-01 -2.017222786670424650e+00 -6.174009682900820639e-01 -2.370444081748648846e-01 -8.399964877560248677e-01
2.219220346175802550e-01 3.808584298349638741e-01 5.740966691619978635e-01 4.736666710268022107e-01 3.265483770827660726e-01 7.486307485648827864e+00 -5.136649419637117076e-01 -2.039163347432417339e+00 -5.554226965662439897e-01 -6.770542379089379559e-02 -8.683020986722168599e-01
-2.134769757702566828e+00 -2.018084920708577812e+00 -1.840129291111879839e+00 -1.826396518120325441e+00 -1.893990662641274580e+00 7.308895401147860404e+00 -1.017295583164446182e-01 -1.968499755440222376e+00 -5.622946549409595374e-01 -9.324064207063725851e-01 -1.123378271196338485e+00
-1.071413072469138417e+00 -1.123385574009763355e+00 -1.106146037162552886e+00 -1.074296076210409012e+00 -1.108815330159920176e+00 9.800671668081619714e+00 2.702399140995623283e-01 -1.904691934903825379e+00 -5.984505699897972875e-01 -5.869818224080540769e-01 -4.143239586773332928e-01
2.078314161528402426e+00 2.036751144389977952e+00 2.018414260627320989e+00 2.038570472713393311e+00 2.037382337022288770e+00 8.989214431448360187e+00 -5.516313365298873839e-01 -2.045676120846745327e+00 -4.027804472672040781e-01 1.510367151628962068e+00 3.378649573170653397e-01
1.506393690891390635e+00 1.492557579836540249e+00 1.374606934531587443e+00 1.290500941864583639e+00 1.213785221532750480e+00 1.231015008047040560e+01 3.175147140105816779e-01 -1.896582393201320826e+00 -3.163468914085561523e-01 4.775687882808458684e-01 7.069698155744058576e-01
-1.795520295655000931e+00 -1.740294345771913553e+00 -1.647712094660355397e+00 -1.538620843494486579e+00 -1.467315911337077949e+00 6.815505290770615510e+00 -3.050355848473789711e-01 -2.003374968103764697e+00 -3.135234131142550784e-01 -5.085907114260794781e-01 -2.021755656769666232e-01
-1.734708781368855757e+00 -1.725004140858060753e+00 -1.672404500469231392e+00 -1.750645275581464100e+00 -1.826315571445245922e+00 5.324459581046861345e+00 -5.250518222489710674e-01 -2.041116658302235987e+00 -6.829039040745853439e-01 -1.195942638353454823e+00 -1.463396887858417594e+00
-4.517513128054157501e-01 -4.416394396887279306e-01 -4.113928495297617949e-01 -4.184060962637231040e-01 -4.464789053414250364e-01 7.811507825271542416e+00 -2.816916317818705107e-01 -1.999370535271845606e+00 -3.520194803797856431e-01 -4.043276261242136904e-01 2.455215565181760040e-01
-6.764470601682011086e-01 -7.546970884951310632e-01 -8.097968362936153186e-01 -8.472544991875743392e-01 -8.547695701362341136e-01 3.296427481593227959e+00 -1.152273121548827994e+00 -2.148710498846148731e+00 -5.293952818379991099e-01 1.582598563748622567e-01 -6.730762935908982114e-02
-2.036204346639212959e-01 -2.071522761064713003e-01 -9.653434139972917605e-02 4.701517944585459872e-03 -5.515245428468526501e-02 1.597935438658735308e+01 1.346008416272826524e+00 -1.720154093452656907e+00 -5.187556442444429816e-01 -6.060177943647336862e-01 1.051588406395756597e-01
