times1_sh;times1_mh;times1_lh;wind_speed_10m_sh;wind_speed_10m_mh;wind_speed_10m_lh;wind_direction_10m_sh;wind_direction_10m_mh;wind_direction_10m_lh;air_pressure_at_sea_level_sh;air_pressure_at_sea_level_mh;air_pressure_at_sea_level_lh;air_temperature_2m_sh;air_temperature_2m_mh;air_temperature_2m_lh;times2_sh;times2_mh;times2_lh;specific_convective_available_potential_energy_sh;specific_convective_available_potential_energy_mh;specific_convective_available_potential_energy_lh;atmosphere_convective_inhibition_sh;atmosphere_convective_inhibition_mh;atmosphere_convective_inhibition_lh
1580796000.0;1580817600.0;1580839200.0;15.37076187133789;10.26584529876709;9.160124778747559;28.59925651550293;347.5555419921875;308.77374267578125;100153.46875;101545.2734375;102163.5390625;279.48187255859375;279.6361389160156;279.1845397949219;1580774400.0;1580796000.0;1580817600.0
1580799600.0;1580821200.0;1580842800.0;16.10763168334961;10.435481071472168;9.100706100463867;26.202653884887695;331.8675537109375;302.19305419921875;100428.3046875;101682.15625;102196.546875;279.45599365234375;279.7264099121094;279.05706787109375;1580778000.0;1580799600.0;1580821200.0
1580803200.0;1580824800.0;1580846400.0;15.632113456726074;10.295028686523438;8.863079071044922;26.405141830444336;334.09649658203125;292.6582946777344;100701.25;101776.875;102237.140625;279.4601135253906;279.5641174316406;279.06805419921875;1580781600.0;1580803200.0;1580824800.0
1580806800.0;1580828400.0;1580850000.0;14.133827209472656;10.468033790588379;7.847379684448242;21.99456787109375;323.62176513671875;284.2513122558594;100947.46875;101886.9375;102289.4765625;279.4414978027344;279.5557556152344;279.0838928222656;1580785200.0;1580806800.0;1580828400.0
1580810400.0;1580832000.0;1580853600.0;12.509145736694336;10.937026977539062;7.699158668518066;11.306863784790039;316.2127380371094;260.0135192871094;101195.0546875;102010.765625;102320.53125;279.54205322265625;279.4031066894531;279.3428039550781;1580788800.0;1580810400.0;1580832000.0
1580814000.0;1580835600.0;1580857200.0;11.223419189453125;10.243313789367676;10.67984390258789;3.6924245357513428;312.4120788574219;261.91363525390625;101370.5234375;102110.703125;102309.984375;279.6086730957031;279.2857971191406;279.9753723144531;1580792400.0;1580814000.0;1580835600.0
1580796000.0;1580817600.0;1580839200.0;14.59628963470459;10.509263038635254;8.836406707763672;26.351476669311523;348.61553955078125;311.27716064453125;100133.6875;101546.3359375;102204.8671875;279.0475158691406;279.4227600097656;279.0517883300781;1580796000.0;1580817600.0;1580839200.0;0.0;0.109375;2.03125;1000.0000610351562;1000.0;1000.0
1580799600.0;1580821200.0;1580842800.0;15.489250183105469;10.34050178527832;8.816956520080566;27.51382827758789;334.40435791015625;304.5958251953125;100420.3515625;101687.0546875;102241.8046875;279.1219482421875;279.52679443359375;278.9956359863281;1580799600.0;1580821200.0;1580842800.0;0.0;0.28125;0.484375;1000.0000610351562;1000.0000610351562;1000.0000610351562
1580803200.0;1580824800.0;1580846400.0;15.230823516845703;10.698165893554688;8.721273422241211;27.187244415283203;337.3578796386719;301.0706481933594;100706.75;101775.0078125;102286.0078125;279.0913391113281;279.37109375;278.8570251464844;1580803200.0;1580824800.0;1580846400.0;0.0;0.0;1.21875;1000.0;1000.0000610351562;1000.0000610351562
1580806800.0;1580828400.0;1580850000.0;13.527579307556152;10.659438133239746;8.401559829711914;22.193544387817383;329.05364990234375;291.91790771484375;100960.609375;101892.6015625;102342.0625;279.09881591796875;279.25531005859375;278.9759826660156;1580806800.0;1580828400.0;1580850000.0;0.0;0.3125;0.109375;1000.0001220703125;1000.0000610351562;1000.0001831054688
1580810400.0;1580832000.0;1580853600.0;12.073970794677734;10.379938125610352;8.235480308532715;12.671021461486816;321.2540588378906;283.5462951660156;101191.5546875;102014.96875;102413.4921875;279.184326171875;279.20001220703125;279.0924377441406;1580810400.0;1580832000.0;1580853600.0;0.0;0.0;18.796875;1000.0;1000.0000610351562;1000.0
1580814000.0;1580835600.0;1580857200.0;10.603532791137695;9.412360191345215;8.134675979614258;6.592010498046875;319.14874267578125;266.18560791015625;101379.3125;102121.8828125;102418.2578125;279.29547119140625;279.09564208984375;279.2415466308594;1580814000.0;1580835600.0;1580857200.0;0.359375;0.5078125;1.03125;1000.0000610351562;1000.0000610351562;1000.0000610351562
