2.899253928523429568e+04 7.044652675496076881e+02 1.070205586416084770e+03 3.076721013919998950e+04 3.076727091143682992e+04 5.000000000000000000e-01 2.899253928523429568e+04 5.623905409907274588e+02
2.873052921429036360e+04 8.064934529289347438e+02 8.966714786367414263e+02 3.043369414585603954e+04 3.043375526982051451e+04 4.970708825990066693e-01 2.873052921429036360e+04 6.440382700215028535e+02
2.825367079157024273e+04 7.024192107047616673e+02 1.159194835275780633e+03 3.011528483755078196e+04 3.011534561643976849e+04 4.937165166093113733e-01 2.825367079157024273e+04 5.610493243778056467e+02
2.851540664650652252e+04 7.247022800403846077e+02 5.718434169809302148e+02 2.981195234352783518e+04 2.981201342988492252e+04 4.907943847115102676e-01 2.851540664650652252e+04 5.789942317433376502e+02
2.856053044942102861e+04 6.629821795687729491e+02 2.992694668163101710e+02 2.952278209580610928e+04 2.952284317170067879e+04 4.877787897545137197e-01 2.856053044942102861e+04 5.297943284528369077e+02
2.783836837680157987e+04 5.114039044821419111e+02 8.969429944569856161e+02 2.924671527574070569e+04 2.924677571815625197e+04 4.850194442938218220e-01 2.783836837680157987e+04 4.087214125905221067e+02
2.731282981150295745e+04 4.216241173540892078e+02 1.248237844275614862e+03 2.898269177313266118e+04 2.898275184179790813e+04 4.828906869365795496e-01 2.731282981150295745e+04 3.370078257657352765e+02
2.733763503830899572e+04 4.360454551838889188e+02 8.964064827070103547e+02 2.867008697619989471e+04 2.867014716871833662e+04 4.811354378440496626e-01 2.733763503830899572e+04 3.485868466457676504e+02
2.708779678155997317e+04 3.836320850885821869e+02 8.966828591954099466e+02 2.836811172584396627e+04 2.836817166879551951e+04 4.793198813511029277e-01 2.708779678155997317e+04 3.067209469429295723e+02
2.731872533646535885e+04 3.910050729127749491e+02 3.610358333511527462e+02 2.807076624272928893e+04 2.807082647213089513e+04 4.777223764191085298e-01 2.731872533646535885e+04 3.126567580162100626e+02
2.748663207648997559e+04 2.857345243698991339e+02 6.136524841109149836e-02 2.777242796610828373e+04 2.777248833978000039e+04 4.760939558044408049e-01 2.748663207648997559e+04 2.284950840053362811e+02
2.727330481346497254e+04 1.973136266924954043e+02 0.000000000000000000e+00 2.747061844015746829e+04 2.747067857650581936e+04 4.749038772419129639e-01 2.727330481346497254e+04 1.577934962964170325e+02
2.656598268361036389e+04 2.367482233469071673e+02 3.616958622492139170e+02 2.716442676920648228e+04 2.716448615889887515e+04 4.740820361153691431e-01 2.656598268361036389e+04 1.893463485459431865e+02
2.644230934973215699e+04 3.140025932104521189e+02 5.720548662588532807e+02 2.732836680920145955e+04 2.732842619677524999e+04 4.730958572166923393e-01 2.644230934973215699e+04 2.511637239809871858e+02
2.679004057790106162e+04 3.396556878834025497e+02 3.612435706210537774e+02 2.749093983640551596e+04 2.749099961601550967e+04 4.717877128209579940e-01 2.679004057790106162e+04 2.717149720093702854e+02
2.686539040351480071e+04 3.590712264406616896e+02 4.278215490848837135e+02 2.765228317904034702e+04 2.765234297166754914e+04 4.703725306750758950e-01 2.686539040351480071e+04 2.872818236302476862e+02
2.639817004129341512e+04 4.311359668463575758e+02 9.832275256087002617e+02 2.781253353374847575e+04 2.781259281877927788e+04 4.688762711770017022e-01 2.639817004129341512e+04 3.449934292265903650e+02
2.620430426065440406e+04 5.192844463652037348e+02 1.248237844275614862e+03 2.797182655129522391e+04 2.797188571239859084e+04 4.670794303997798380e-01 2.620430426065440406e+04 4.156090217960129962e+02
2.530174466360950100e+04 7.033376691341933338e+02 2.125289616177525659e+03 2.813037194892121988e+04 2.813043011414391003e+04 4.649148000779256273e-01 2.530174466360950100e+04 5.630713368919247159e+02
2.465559060323694939e+04 7.930812417522405440e+02 2.892026660329249808e+03 2.834069850531843986e+04 2.834075600208749893e+04 4.619821368649468241e-01 2.465559060323694939e+04 6.350937736063680177e+02
2.512261537312652217e+04 7.099451760280462622e+02 2.720504492191400004e+03 2.855306504134596980e+04 2.855312327172469304e+04 4.586743567940803068e-01 2.512261537312652217e+04 5.686336890771309527e+02
2.443053920334883878e+04 7.279837934920082034e+02 3.611075353125316269e+03 2.876959834996616337e+04 2.876965557848102253e+04 4.557127229968035431e-01 2.443053920334883878e+04 5.832182799067869610e+02
2.382794666378687180e+04 7.431098413845146524e+02 4.421363572220126116e+03 2.899242007739151086e+04 2.899247657778198845e+04 4.526751277889556890e-01 2.382794666378687180e+04 5.954771931377979399e+02
2.303916524954688430e+04 7.109286129333008830e+02 5.473348014821761353e+03 2.922344187730194608e+04 2.922349727549794625e+04 4.495736840746963336e-01 2.303916524954688430e+04 5.698098429085351881e+02
2.286801393987536721e+04 6.078007508974876600e+02 5.987819076542526091e+03 2.946363376731538301e+04 2.946368902157104822e+04 4.466059244762143887e-01 2.286801393987536721e+04 4.872296017903698271e+02
2.288010354157608162e+04 5.523385656580933301e+02 6.256262488382133597e+03 2.968870459561630923e+04 2.968875990248299422e+04 4.440682703002228893e-01 2.288010354157608162e+04 4.428374419228504735e+02
2.276922752127562489e+04 4.810606035562620377e+02 6.672047703642310807e+03 2.992233582847419893e+04 2.992239095112713039e+04 4.417618252902080211e-01 2.276922752127562489e+04 3.857388880283857588e+02
2.344621801265338217e+04 4.631540142235931512e+02 6.255676070144439109e+03 3.016504809702141574e+04 3.016510432311162003e+04 4.397527685817268495e-01 2.344621801265338217e+04 3.714307343009581928e+02
2.376422214688712120e+04 3.967535584468578804e+02 6.256270238634310772e+03 3.041724594396828979e+04 3.041730252559143264e+04 4.378182335072426934e-01 2.376422214688712120e+04 3.182121954937945816e+02
2.419551000174714864e+04 3.625137749767391142e+02 6.120857264939303604e+03 3.067888104166318954e+04 3.067893819070096652e+04 4.361608783223791530e-01 2.419551000174714864e+04 2.907793191795877874e+02
2.432788482819348428e+04 3.656407433718608218e+02 6.256275405460407455e+03 3.094980097702575222e+04 3.094985823556467949e+04 4.346464027016521126e-01 2.432788482819348428e+04 2.933199877459822460e+02
2.340720346216257167e+04 2.176713251602505466e+02 7.553359574445892576e+03 3.117823436176871473e+04 3.117829023828130448e+04 4.331186944321417931e-01 2.340720346216257167e+04 1.746213844957333947e+02
2.223583226618173285e+04 1.066907862808188412e+01 9.166194143792470641e+03 3.141269548860228679e+04 3.141274960191087303e+04 4.322092080545598680e-01 2.223583226618173285e+04 8.558499653037669574e+00
