3.199995100831582022e+04 3.413934412789131784e+03 2.110787317368552522e+03 3.752467273847350589e+04 3.405000334670588200e+04 5.000000000000000000e-01 3.199995100831582022e+04 2.718282468365016939e+03
3.135136979164661170e+04 3.151742867572191699e+03 1.360410608234890333e+03 3.586352326745368919e+04 3.407736040592152131e+04 4.858422788105993817e-01 3.135136979164661170e+04 2.511663357551183708e+03
3.079788898361151587e+04 3.309597702155989282e+03 4.056900896932526166e+02 3.451317677546075720e+04 3.410471746513716062e+04 4.727606988233530316e-01 3.079788898361151587e+04 2.640177903745909134e+03
3.072678321218331985e+04 1.671343242849843591e+03 1.099253210236704035e+03 3.349737966526986565e+04 3.413207452435279265e+04 4.590097722413428727e-01 3.072678321218331985e+04 1.332949440391738790e+03
3.032715803099589175e+04 -3.186793096538445411e+02 2.811963956939785476e+03 3.282044267828183365e+04 3.415943158356843196e+04 4.520673272393023190e-01 3.032715803099589175e+04 -2.539074202071459467e+02
2.934631027423635533e+04 6.875963958225424904e+02 2.402830598420166098e+03 3.243673726847906437e+04 3.418678864278407127e+04 4.533897617195488117e-01 2.934631027423635533e+04 5.481911316048299341e+02
2.908645622939712121e+04 1.137487048094953707e+03 1.851620442157256093e+03 3.207556371964932987e+04 3.421414570199971058e+04 4.505345995757732425e-01 2.908645622939712121e+04 9.073260841442080391e+02
2.910772906096564111e+04 1.514728404361115963e+03 1.093126690663143791e+03 3.171558415598989814e+04 3.422623276460762281e+04 4.458089428875218196e-01 2.910772906096564111e+04 1.208920777334412605e+03
2.928156116613176710e+04 1.744073707740495593e+03 2.243956030087186377e+02 3.125003047688098013e+04 3.423831982721553504e+04 4.395124805055723449e-01 2.928156116613176710e+04 1.392732810904280541e+03
2.979673769245984658e+04 -1.009955720587961764e+03 2.194535637147998386e+03 3.098131760901988309e+04 3.425040688982344000e+04 4.322586637821119737e-01 2.979673769245984658e+04 -8.052448787695567489e+02
2.943732873865681540e+04 -7.327549277403529686e+02 2.331566476565860285e+03 3.103614028748232522e+04 3.426249395243135223e+04 4.364526475257042293e-01 2.943732873865681540e+04 -5.842037062190139522e+02
2.906198394834718420e+04 -6.743502118504852660e+02 2.734602268057856236e+03 3.112223600455455744e+04 3.427458101503926446e+04 4.394953751622616700e-01 2.906198394834718420e+04 -5.375645943607385107e+02
2.885825535974096420e+04 8.496091893418240488e+02 1.472032929053493717e+03 3.117989747813628128e+04 3.428666807764717669e+04 4.422951907578904773e-01 2.885825535974096420e+04 6.779034586031847311e+02
2.904452412158841616e+04 4.517555135241041739e+02 1.478262322999496973e+03 3.097454195811201862e+04 3.427129232411184057e+04 4.387644435776656415e-01 2.904452412158841616e+04 3.604294921212212444e+02
2.928874119142496784e+04 -2.990984532461297363e+01 1.742206112501181678e+03 3.100103745860153867e+04 3.425591657057650445e+04 4.368872066395352860e-01 2.928874119142496784e+04 -2.385771142143885726e+01
2.935887099239224699e+04 -8.599505429096154785e+01 1.778734777324640163e+03 3.105161071542592617e+04 3.424054081704116834e+04 4.370114655531893710e-01 2.935887099239224699e+04 -6.859102421286674200e+01
2.938128556339712668e+04 6.655920175572925928e+02 1.093081323952334742e+03 3.113995890490675447e+04 3.422516506350583222e+04 4.373687104709640394e-01 2.938128556339712668e+04 5.311637897851251182e+02
2.963854299387634819e+04 7.033888326913565834e+02 7.637010239052144698e+02 3.110563285047292084e+04 3.420978930997049611e+04 4.346022323991656222e-01 2.963854299387634819e+04 5.614348784235922949e+02
3.003025723418547568e+04 -1.258229943164160005e+02 1.173622337431890401e+03 3.107805657730095118e+04 3.419441355643515999e+04 4.316780924073766457e-01 3.003025723418547568e+04 -1.003871292988288388e+02
2.997119019994478731e+04 -1.795979763067940439e+03 2.812134697930116545e+03 3.098734513480696478e+04 3.416143545340779383e+04 4.322009420391421664e-01 2.997119019994478731e+04 -1.431140124550856399e+03
2.931029682215329012e+04 -1.069503440765054165e+03 2.841863757054655707e+03 3.108265713844289348e+04 3.412845735038042767e+04 4.396547968545112539e-01 2.931029682215329012e+04 -8.523141343099948699e+02
2.902864190357008920e+04 4.289683710587991641e+02 1.924153287054293287e+03 3.138176356168318307e+04 3.409547924735305423e+04 4.440939329707100924e-01 2.902864190357008920e+04 3.421326297327933048e+02
2.927685039176732971e+04 2.483107558464604949e+02 2.002662802205571097e+03 3.152782394981936159e+04 3.406250114432568807e+04 4.423119921908509333e-01 2.927685039176732971e+04 1.980411696489179292e+02
2.944927399871718808e+04 7.813820532060555024e+02 1.360298694472195166e+03 3.159095474639544045e+04 3.402952304129832191e+04 4.412805277655968972e-01 2.944927399871718808e+04 6.234728513077560592e+02
2.988618165772030989e+04 2.921449333219499636e+02 1.478280854514061502e+03 3.165660744555632118e+04 3.399654493827095575e+04 4.380332733317033878e-01 2.988618165772030989e+04 2.330688470983626246e+02
3.007048589729754895e+04 -9.949122865789888692e+02 2.627948199530148031e+03 3.170352181024870515e+04 3.394953393679451256e+04 4.368193730863985103e-01 3.007048589729754895e+04 -7.930468655399822637e+02
2.974566455228691120e+04 -1.588788353062059286e+03 3.737574573909663741e+03 3.189445077313451475e+04 3.390252293531806936e+04 4.409498255110850806e-01 2.974566455228691120e+04 -1.265574847281565326e+03
2.899438939282151114e+04 -7.150867234780279205e+02 3.650138572681364167e+03 3.192944124202484818e+04 3.385551193384162616e+04 4.475413611740104436e-01 2.899438939282151114e+04 -5.697430244451476256e+02
2.869214699591622775e+04 -7.049625895719891560e+02 4.121289687382920420e+03 3.210847409372715993e+04 3.380850093236518296e+04 4.505087727596630565e-01 2.869214699591622775e+04 -5.615775931207874692e+02
2.842289452431778045e+04 -4.396138616422973655e+02 4.208240420364945749e+03 3.219152108304042849e+04 3.376148993088873976e+04 4.534336560571667896e-01 2.842289452431778045e+04 -3.502015373354420831e+02
2.828856797710209503e+04 -2.208292994547601609e+02 4.208240420364945749e+03 3.227597909801228161e+04 3.371447892941229657e+04 4.552576223974553749e-01 2.828856797710209503e+04 -1.759224454021610882e+02
2.830770073849961773e+04 1.105655522778485874e+03 2.986019148148026943e+03 3.239937540942613123e+04 3.364059948493001866e+04 4.561738851339254275e-01 2.830770073849961773e+04 8.815994800745781959e+02
2.886289761652556626e+04 4.837732922856466189e+02 3.028697419265532517e+03 3.237536832807674364e+04 3.356672004044773348e+04 4.515822211752036353e-01 2.886289761652556626e+04 3.856793357213029481e+02
2.916410538411127709e+04 1.990937366333584464e+02 3.065197239595222072e+03 3.242839636033985880e+04 3.349284059596544830e+04 4.495734746349895339e-01 2.916410538411127709e+04 1.587113550728027178e+02
2.932288026831996103e+04 2.665151608321681351e+02 2.841840947663246425e+03 3.243123637681537730e+04 3.341896115148317040e+04 4.487468529939859785e-01 2.932288026831996103e+04 2.124788425155187497e+02
2.954516708501312314e+04 -1.072273905336712460e+03 3.993194089861789507e+03 3.246608726953820224e+04 3.334508170700089249e+04 4.476401923558843698e-01 2.954516708501312314e+04 -8.541068962036474659e+02
2.912319567329726488e+04 2.711582270254267542e+02 2.764063952459303437e+03 3.215841785278199313e+04 3.309066971075059701e+04 4.520886657736107317e-01 2.912319567329726488e+04 2.161360571334056715e+02
2.867060048929850018e+04 2.939416859344590875e+02 2.992354203912655066e+03 3.195689637914561536e+04 3.317145517368749279e+04 4.509629571427082873e-01 2.867060048929850018e+04 2.343167925598185377e+02
2.829997826286737109e+04 -1.090278078607697410e+01 3.531482346588847577e+03 3.182055782867014204e+04 3.325224063662438857e+04 4.497425571814601675e-01 2.829997826286737109e+04 -8.689958017488788045e+00
2.783931212124854210e+04 3.075367218248330801e+02 3.610314011604867119e+03 3.175716285467824127e+04 3.333302609956129163e+04 4.497878173794673806e-01 2.783931212124854210e+04 2.451745426147821263e+02
2.756554906498401397e+04 2.912725933322642504e+02 3.860456505967232260e+03 3.171727816428351070e+04 3.341381156249818741e+04 4.485108666366817154e-01 2.756554906498401397e+04 2.322242064402874746e+02
2.732634083197094515e+04 -3.282491636033446980e+02 4.725833394865341688e+03 3.172392506323294219e+04 3.349459702543508320e+04 4.473013655614717088e-01 2.732634083197094515e+04 -2.616079016175272045e+02
2.696507205684633300e+04 5.249645756098402671e+02 4.296373728755515913e+03 3.178641036121168872e+04 3.357538248837197898e+04 4.486639067157289773e-01 2.696507205684633300e+04 4.186071374449938389e+02
2.678431794815279500e+04 6.044658434228941815e+02 4.484583210420982141e+03 3.187336700199667393e+04 3.371445647942867072e+04 4.464836612082030420e-01 2.678431794815279500e+04 4.820942702440167409e+02
2.667227980242142803e+04 5.040434060559202294e+02 4.821430395589733962e+03 3.199775360406708205e+04 3.385353047048536246e+04 4.439727535506827749e-01 2.667227980242142803e+04 4.020350007889005042e+02
2.656723076329549076e+04 4.315973756961058143e+02 5.175306002110390182e+03 3.217413414110198937e+04 3.399260446154205420e+04 4.418788212549080718e-01 2.656723076329549076e+04 3.442766336966036533e+02
2.648591709292388259e+04 3.794244446957222294e+02 5.545842003704468880e+03 3.241118354132407694e+04 3.413167845259875321e+04 4.400857137877385306e-01 2.648591709292388259e+04 3.026808229185901951e+02
2.639325890105554208e+04 2.873028768573626621e+02 5.932667122161751649e+03 3.261322890007465685e+04 3.427075244365544495e+04 4.385092511683703620e-01 2.639325890105554208e+04 2.291985816780672565e+02
2.654928674479636538e+04 -1.584784851004088750e+03 7.846788150849743943e+03 3.281129004464201716e+04 3.440982643471213669e+04 4.373155085554643051e-01 2.654928674479636538e+04 -1.262662182185933261e+03
2.585417254695907468e+04 -1.241336659604223314e+03 8.594299769009818192e+03 3.320713565636466956e+04 3.452747010239183146e+04 4.438918740876824920e-01 2.585417254695907468e+04 -9.888780975875991999e+02
2.530529656914166844e+04 -1.008021157795527142e+04 1.835152561149555186e+04 3.357661060268194706e+04 3.464511377007153351e+04 4.490422808459522130e-01 2.530529656914166844e+04 -7.977464696578945222e+03
2.099657978993368670e+04 6.081008587321067353e+03 7.799894031644203096e+03 3.487748240889895533e+04 3.476275743775122828e+04 4.905915761406349773e-01 2.099657978993368670e+04 4.854450049657556519e+03
2.366638103741420855e+04 5.414985852548083130e+03 5.379690122741309096e+03 3.446105701270360441e+04 3.488040110543092305e+04 4.653079821320011966e-01 2.366638103741420855e+04 4.328440658728175549e+03
2.666597037873860245e+04 2.399689717134702732e+03 5.225931958044066050e+03 3.429159205391736759e+04 3.499804477311062510e+04 4.427640203677913888e-01 2.666597037873860245e+04 1.916803574668215560e+03
2.946494055767832469e+04 -4.789116626584500409e+02 5.877858858930886527e+03 3.486388775395075936e+04 3.511568844079031987e+04 4.327806684163943984e-01 2.946494055767832469e+04 -3.819745924665692201e+02
3.046904840401583351e+04 -2.381315578371831634e+03 7.450683257666219106e+03 3.553841608331022144e+04 3.522900309659151389e+04 4.347701194188253737e-01 3.046904840401583351e+04 -1.896486695229516272e+03
3.004382394445146929e+04 -1.227449158361685022e+03 7.313787137836317925e+03 3.613016192392610537e+04 3.534231775239270064e+04 4.446476542898132323e-01 3.004382394445146929e+04 -9.777798956928808138e+02
3.004046797191301448e+04 4.109525855333562561e+01 6.508515552092747384e+03 3.659007878255909600e+04 3.545563240819389466e+04 4.497402579132132594e-01 3.004046797191301448e+04 3.275581238094211756e+01
3.065252812484979950e+04 8.779423071717568519e+02 5.379647753617810849e+03 3.691011818563936686e+04 3.556894706399508868e+04 4.495696547237288954e-01 3.065252812484979950e+04 7.002098264184265872e+02
