2.506265970818739152e+04 4.554105783392506964e+03 1.070205586416084770e+03 3.068697107799598598e+04 3.076727091143682992e+04 5.000000000000000000e-01 2.506265970818739152e+04 3.643965715269732300e+03
2.176819864504524230e+04 2.894004490785798225e+03 8.966714786367414263e+02 2.555887461446778252e+04 3.043375526982051451e+04 4.810210118996368633e-01 2.176819864504524230e+04 2.316952544289369598e+03
2.001221360475811161e+04 1.783267814010818256e+03 1.159194835275780633e+03 2.295467625404470891e+04 3.011534561643976849e+04 4.689535507314630536e-01 2.001221360475811161e+04 1.428104635483300854e+03
1.974535417725624939e+04 1.258626885572914944e+03 5.718434169809302148e+02 2.157582447981009318e+04 2.981201342988492252e+04 4.615155057549875650e-01 1.974535417725624939e+04 1.008214815162857576e+03
1.970648934219498187e+04 9.248053623488228823e+02 2.992694668163101710e+02 2.093056417136011441e+04 2.952284317170067879e+04 4.562643869260143425e-01 1.970648934219498187e+04 7.409564586729719622e+02
1.919515003508054360e+04 6.589372368489042628e+02 8.969429944569856161e+02 2.075103026638643496e+04 2.924677571815625197e+04 4.524052387037592604e-01 1.919515003508054360e+04 5.280111812505398348e+02
1.897778328251244238e+04 5.303754177985073284e+02 1.248237844275614862e+03 2.075639654458656514e+04 2.898275184179790813e+04 4.496551804680793962e-01 1.897778328251244238e+04 4.250479763163393727e+02
1.928405416914173111e+04 5.660277540787426460e+02 8.964064827070103547e+02 2.074648840592748456e+04 2.867014716871833662e+04 4.474413889247651488e-01 1.928405416914173111e+04 4.537039943752420754e+02
1.934567108226024720e+04 5.356430032131900134e+02 8.966828591954099466e+02 2.077799694466884830e+04 2.836817166879551951e+04 4.450783472873941493e-01 1.934567108226024720e+04 4.294157081358450228e+02
1.987436029355591745e+04 5.812958567335907674e+02 3.610358333511527462e+02 2.081669198364066324e+04 2.807082647213089513e+04 4.428418071408533052e-01 1.987436029355591745e+04 4.661037971375579332e+02
2.050163715071835395e+04 5.388133162108335910e+02 6.136524841109149836e-02 2.104051183217759899e+04 2.777248833978000039e+04 4.404141831974285326e-01 2.050163715071835395e+04 4.321052035207743529e+02
